FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.468750,0.000000,66.000000,0.044922,0.466797
1,2,0.515625,0.000000,42.000000,0.048828,0.513672
1,3,0.656250,0.125003,24.000000,0.287109,0.589844
1,4,0.468750,-0.250007,57.000000,0.058594,0.464844
1,5,0.468750,-0.125003,163.000000,0.044922,0.466797
1,6,0.515625,-0.125003,107.000000,0.048828,0.513672
1,7,0.656250,-0.125003,37.000000,0.287109,0.589844
1,8,0.468750,-0.250007,46.000000,-0.117188,0.453125
2,1,0.421875,0.000000,194.000000,0.013672,0.421875
2,2,0.468750,0.000000,349.000000,0.015625,0.468750
2,3,0.515625,0.000000,237.000000,0.015625,0.515625
2,4,0.562500,0.000000,51.000000,0.017578,0.562500
2,5,0.421875,-0.375010,49.000000,-0.027344,0.421875
2,6,0.468750,-0.375010,59.000000,0.000000,0.468750
2,7,0.515625,-0.375010,33.000000,0.033203,0.515625
2,8,0.421875,-0.250007,251.000000,0.013672,0.421875
2,9,0.468750,-0.250007,418.000000,0.029297,0.468750
2,10,0.515625,-0.250007,276.000000,0.033203,0.515625
2,11,0.562500,-0.250007,58.000000,0.035156,0.560547
2,12,0.421875,-0.125003,381.000000,0.000000,0.421875
2,13,0.468750,-0.125003,668.000000,0.015625,0.468750
2,14,0.515625,-0.125003,454.000000,0.015625,0.515625
2,15,0.562500,-0.125003,98.000000,0.017578,0.562500
2,16,0.656250,-0.125003,47.000000,0.287109,0.589844
3,1,0.656250,0.125003,48.000000,0.267578,0.599609
3,2,0.421875,-0.375010,195.000000,0.000000,0.421875
3,3,0.468750,-0.375010,303.000000,0.000000,0.468750
3,4,0.515625,-0.375010,169.000000,0.000000,0.515625
3,5,0.562500,-0.375010,29.000000,0.000000,0.562500
3,6,0.421875,-0.250007,341.000000,0.013672,0.421875
3,7,0.468750,-0.250007,528.000000,0.015625,0.468750
3,8,0.515625,-0.250007,307.000000,0.015625,0.515625
3,9,0.562500,-0.250007,53.000000,0.000000,0.562500
3,10,0.468750,-0.125003,296.000000,0.000000,0.468750
3,11,0.515625,-0.125003,188.000000,0.000000,0.515625
3,12,0.562500,-0.125003,35.000000,-0.017578,0.562500
4,1,0.468750,0.000000,130.000000,0.000000,0.468750
4,2,0.609375,0.125003,68.000000,0.248047,0.556641
4,3,0.656250,0.125003,205.000000,0.267578,0.599609
4,4,0.609375,0.250007,24.000000,0.248047,0.556641
4,5,0.656250,0.250007,73.000000,0.267578,0.599609
4,6,0.375000,-0.875023,37.000000,-0.046875,0.373047
4,7,0.421875,-0.875023,36.000000,-0.052734,0.417969
4,8,0.375000,-0.750020,27.000000,-0.035156,0.373047
4,9,0.468750,-0.750020,28.000000,0.044922,0.466797
4,10,0.375000,-0.625017,73.000000,0.011719,0.375000
4,11,0.421875,-0.625017,250.000000,0.013672,0.421875
4,12,0.468750,-0.625017,289.000000,0.015625,0.468750
4,13,0.515625,-0.625017,118.000000,0.015625,0.515625
4,14,0.375000,-0.500013,260.000000,0.011719,0.375000
4,15,0.421875,-0.500013,904.000000,0.013672,0.421875
4,16,0.468750,-0.500013,1037.000000,0.015625,0.468750
4,17,0.515625,-0.500013,416.000000,0.015625,0.515625
4,18,0.562500,-0.500013,26.000000,-0.175781,0.535156
5,1,0.468750,0.000000,130.000000,0.000000,0.468750
5,2,0.609375,0.125003,68.000000,0.248047,0.556641
5,3,0.656250,0.125003,205.000000,0.267578,0.599609
5,4,0.609375,0.250007,24.000000,0.248047,0.556641
5,5,0.656250,0.250007,73.000000,0.267578,0.599609
5,6,0.375000,-0.875023,37.000000,-0.046875,0.373047
5,7,0.421875,-0.875023,36.000000,-0.052734,0.417969
5,8,0.375000,-0.750020,27.000000,-0.035156,0.373047
5,9,0.468750,-0.750020,28.000000,0.044922,0.466797
5,10,0.375000,-0.625017,73.000000,0.011719,0.375000
5,11,0.421875,-0.625017,250.000000,0.013672,0.421875
5,12,0.468750,-0.625017,289.000000,0.015625,0.468750
5,13,0.515625,-0.625017,118.000000,0.015625,0.515625
5,14,0.375000,-0.500013,260.000000,0.011719,0.375000
5,15,0.421875,-0.500013,904.000000,0.013672,0.421875
5,16,0.468750,-0.500013,1037.000000,0.015625,0.468750
5,17,0.515625,-0.500013,416.000000,0.015625,0.515625
5,18,0.562500,-0.500013,26.000000,-0.175781,0.535156
5,19,0.375000,-0.375010,274.000000,0.000000,0.375000
5,20,0.421875,-0.375010,934.000000,0.000000,0.421875
5,21,0.468750,-0.375010,1054.000000,0.000000,0.468750
5,22,0.515625,-0.375010,409.000000,0.000000,0.515625
5,23,0.609375,-0.125003,72.000000,0.228516,0.564453
5,24,0.656250,-0.125003,224.000000,0.287109,0.589844
5,25,0.562500,-0.500013,25.000000,0.035156,0.560547
6,1,0.328125,0.875023,22.000000,0.021484,0.328125
6,2,0.375000,0.875023,21.000000,-0.093750,0.363281
6,3,0.421875,-0.750020,109.000000,0.039062,0.419922
6,4,0.468750,-0.750020,77.000000,0.058594,0.464844
6,5,0.375000,-0.625017,319.000000,0.023438,0.375000
6,6,0.421875,-0.625017,671.000000,0.027344,0.421875
6,7,0.468750,-0.625017,521.000000,0.029297,0.468750
6,8,0.515625,-0.625017,132.000000,0.033203,0.515625
6,9,0.375000,-0.500013,366.000000,0.023438,0.375000
6,10,0.421875,-0.500013,781.000000,0.027344,0.421875
6,11,0.468750,-0.500013,610.000000,0.029297,0.468750
6,12,0.515625,-0.500013,150.000000,0.033203,0.515625
6,13,0.421875,-0.375010,260.000000,0.000000,0.421875
6,14,0.468750,-0.375010,202.000000,0.000000,0.468750
6,15,0.609375,-0.250007,40.000000,0.132812,0.593750
6,16,0.609375,-0.125003,83.000000,0.115234,0.599609
6,17,0.328125,0.875023,19.000000,-0.091797,0.314453
6,18,0.375000,0.875023,21.000000,0.046875,0.373047
7,1,0.328125,0.875023,22.000000,0.021484,0.328125
7,2,0.375000,0.875023,21.000000,-0.093750,0.363281
7,3,0.421875,-0.750020,109.000000,0.039062,0.419922
7,4,0.468750,-0.750020,77.000000,0.058594,0.464844
7,5,0.375000,-0.625017,319.000000,0.023438,0.375000
7,6,0.421875,-0.625017,671.000000,0.027344,0.421875
7,7,0.468750,-0.625017,521.000000,0.029297,0.468750
7,8,0.515625,-0.625017,132.000000,0.033203,0.515625
7,9,0.375000,-0.500013,366.000000,0.023438,0.375000
7,10,0.421875,-0.500013,781.000000,0.027344,0.421875
7,11,0.468750,-0.500013,610.000000,0.029297,0.468750
7,12,0.515625,-0.500013,150.000000,0.033203,0.515625
7,13,0.421875,-0.375010,260.000000,0.000000,0.421875
7,14,0.468750,-0.375010,202.000000,0.000000,0.468750
7,15,0.609375,-0.250007,40.000000,0.132812,0.593750
7,16,0.609375,-0.125003,83.000000,0.115234,0.599609
7,17,0.328125,0.875023,19.000000,-0.091797,0.314453
7,18,0.375000,0.875023,21.000000,0.046875,0.373047
8,1,0.656250,0.125003,119.000000,0.287109,0.589844
8,2,0.656250,0.250007,40.000000,0.287109,0.589844
8,3,0.281250,0.875023,51.000000,-0.062500,0.275391
8,4,0.328125,0.875023,62.000000,-0.072266,0.320312
8,5,0.281250,-1.000027,60.000000,-0.009766,0.281250
8,6,0.328125,-1.000027,81.000000,-0.009766,0.328125
8,7,0.375000,-1.000027,59.000000,-0.011719,0.375000
8,8,0.328125,-0.875023,154.000000,-0.021484,0.328125
8,9,0.375000,-0.875023,209.000000,-0.011719,0.375000
8,10,0.421875,-0.875023,130.000000,0.000000,0.421875
8,11,0.328125,-0.750020,212.000000,-0.031250,0.326172
8,12,0.375000,-0.750020,293.000000,0.000000,0.375000
8,13,0.421875,-0.750020,238.000000,0.027344,0.421875
8,14,0.609375,-0.125003,50.000000,0.228516,0.564453
9,1,0.328125,-0.625017,336.000000,0.062500,0.322266
9,2,0.375000,-0.625017,510.000000,0.070312,0.369141
9,3,0.421875,-0.625017,295.000000,0.080078,0.414062
9,4,0.234375,-0.500013,135.000000,-0.007812,0.234375
9,5,0.281250,-0.500013,260.000000,-0.009766,0.281250
9,6,0.328125,-0.500013,560.000000,0.072266,0.320312
9,7,0.375000,-0.500013,862.000000,0.082031,0.365234
9,8,0.421875,-0.500013,498.000000,0.091797,0.412109
9,9,0.234375,-0.375010,191.000000,-0.015625,0.234375
9,10,0.281250,-0.375010,372.000000,-0.017578,0.281250
9,11,0.328125,-0.375010,311.000000,0.072266,0.320312
9,12,0.375000,-0.375010,503.000000,0.070312,0.369141
9,13,0.421875,-0.375010,304.000000,0.080078,0.414062
9,14,0.281250,-0.250007,245.000000,-0.017578,0.281250
9,15,0.328125,-0.250007,222.000000,-0.041016,0.326172
9,16,0.375000,-0.250007,214.000000,0.058594,0.371094
9,17,0.421875,-0.250007,198.000000,0.052734,0.417969
9,18,0.328125,-0.375010,294.000000,-0.041016,0.326172
9,19,0.375000,-0.250007,155.000000,-0.070312,0.369141
