FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.656250,0.125003,35.000000,0.287109,0.589844
2,1,0.375000,0.000000,147.000000,0.023438,0.375000
2,2,0.421875,0.000000,172.000000,0.039062,0.419922
2,3,0.468750,0.000000,75.000000,0.044922,0.466797
2,4,0.375000,-0.250007,121.000000,0.023438,0.375000
2,5,0.421875,-0.250007,140.000000,0.039062,0.419922
2,6,0.468750,-0.250007,61.000000,0.058594,0.464844
2,7,0.375000,-0.125003,285.000000,0.023438,0.375000
2,8,0.421875,-0.125003,342.000000,0.027344,0.421875
3,1,0.656250,0.125003,34.000000,0.267578,0.599609
3,2,0.421875,-0.250007,246.000000,0.039062,0.419922
4,1,0.656250,0.125003,34.000000,0.267578,0.599609
4,2,0.421875,-0.250007,246.000000,0.039062,0.419922
5,1,0.562500,0.125003,25.000000,0.017578,0.562500
5,2,0.421875,-0.500013,27.000000,0.119141,0.404297
5,3,0.375000,-0.375010,251.000000,0.046875,0.373047
5,4,0.421875,-0.375010,286.000000,0.052734,0.417969
5,5,0.468750,-0.375010,101.000000,0.058594,0.464844
5,6,0.375000,-0.250007,474.000000,0.035156,0.373047
5,7,0.421875,-0.250007,503.000000,0.039062,0.419922
5,8,0.468750,-0.250007,173.000000,0.058594,0.464844
5,9,0.421875,-0.500013,21.000000,-0.039062,0.419922
6,1,0.609375,0.125003,45.000000,0.152344,0.589844
6,2,0.562500,0.250007,21.000000,0.017578,0.562500
6,3,0.281250,-0.750020,40.000000,-0.009766,0.281250
6,4,0.328125,-0.750020,57.000000,0.000000,0.328125
6,5,0.328125,-0.500013,150.000000,0.031250,0.326172
6,6,0.375000,-0.500013,352.000000,0.046875,0.373047
6,7,0.421875,-0.500013,310.000000,0.052734,0.417969
6,8,0.468750,-0.500013,96.000000,0.058594,0.464844
6,9,0.328125,-0.375010,358.000000,0.021484,0.328125
6,10,0.375000,-0.375010,837.000000,0.023438,0.375000
6,11,0.421875,-0.375010,710.000000,0.039062,0.419922
6,12,0.468750,-0.375010,200.000000,0.044922,0.466797
6,13,0.375000,-0.250007,638.000000,0.035156,0.373047
6,14,0.421875,-0.250007,534.000000,0.039062,0.419922
6,15,0.609375,-0.125003,80.000000,0.208984,0.572266
7,1,0.328125,-0.625017,127.000000,0.009766,0.328125
7,2,0.328125,-0.500013,170.000000,0.000000,0.328125
7,3,0.328125,-0.375010,247.000000,0.062500,0.322266
7,4,0.375000,-0.375010,560.000000,0.058594,0.371094
7,5,0.421875,-0.375010,432.000000,0.052734,0.417969
7,6,0.328125,-0.250007,410.000000,0.050781,0.324219
7,7,0.375000,-0.250007,852.000000,0.058594,0.371094
7,8,0.421875,-0.250007,624.000000,0.066406,0.416016
7,9,0.328125,-0.375010,218.000000,-0.050781,0.324219
8,1,0.234375,-0.375010,134.000000,-0.021484,0.232422
8,2,0.281250,-0.375010,240.000000,-0.017578,0.281250
8,3,0.234375,-0.250007,208.000000,-0.007812,0.234375
8,4,0.281250,-0.250007,374.000000,-0.009766,0.281250
8,5,0.328125,-0.250007,308.000000,-0.021484,0.328125
8,6,0.281250,-0.125003,211.000000,-0.027344,0.279297
8,7,0.656250,-0.125003,136.000000,0.287109,0.589844
8,8,0.234375,-0.375010,97.000000,-0.103516,0.210938
9,1,0.234375,-0.375010,134.000000,-0.021484,0.232422
9,2,0.281250,-0.375010,240.000000,-0.017578,0.281250
9,3,0.234375,-0.250007,208.000000,-0.007812,0.234375
9,4,0.281250,-0.250007,374.000000,-0.009766,0.281250
9,5,0.328125,-0.250007,308.000000,-0.021484,0.328125
9,6,0.281250,-0.125003,211.000000,-0.027344,0.279297
9,7,0.656250,-0.125003,136.000000,0.287109,0.589844
9,8,0.234375,-0.375010,97.000000,-0.103516,0.210938
10,1,0.187500,0.375010,68.000000,0.023438,0.185547
10,2,0.234375,0.375010,210.000000,0.029297,0.232422
10,3,0.281250,0.375010,242.000000,0.027344,0.279297
10,4,0.328125,0.375010,120.000000,0.021484,0.328125
10,5,0.187500,0.500013,83.000000,0.017578,0.187500
10,6,0.234375,0.500013,290.000000,0.015625,0.234375
10,7,0.281250,0.500013,374.000000,0.017578,0.281250
10,8,0.328125,0.500013,203.000000,0.009766,0.328125
10,9,0.375000,0.500013,37.000000,-0.011719,0.375000
10,10,0.187500,0.625017,38.000000,0.011719,0.187500
