FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.609375,0.000000,14.000000,0.248047,0.556641
1,2,0.656250,0.000000,41.000000,0.287109,0.589844
1,3,0.609375,0.125003,24.000000,0.152344,0.589844
1,4,0.609375,-0.125003,47.000000,0.208984,0.572266
2,1,0.609375,0.000000,14.000000,0.248047,0.556641
2,2,0.656250,0.000000,41.000000,0.287109,0.589844
2,3,0.609375,0.125003,24.000000,0.152344,0.589844
2,4,0.609375,-0.125003,47.000000,0.208984,0.572266
3,1,0.609375,0.000000,15.000000,0.115234,0.599609
3,2,0.562500,-0.125003,31.000000,0.070312,0.558594
4,1,0.609375,0.125003,27.000000,0.152344,0.589844
4,2,0.375000,-0.500013,16.000000,0.058594,0.371094
4,3,0.421875,-0.500013,23.000000,0.052734,0.417969
4,4,0.468750,-0.500013,13.000000,0.058594,0.464844
4,5,0.375000,-0.375010,75.000000,0.035156,0.373047
4,6,0.421875,-0.375010,108.000000,0.039062,0.419922
4,7,0.468750,-0.375010,61.000000,0.029297,0.468750
4,8,0.515625,-0.375010,15.000000,0.000000,0.515625
4,9,0.375000,-0.250007,80.000000,0.035156,0.373047
4,10,0.421875,-0.250007,113.000000,0.039062,0.419922
4,11,0.468750,-0.250007,67.000000,0.029297,0.468750
4,12,0.609375,-0.125003,58.000000,0.115234,0.599609
5,1,0.609375,0.000000,44.000000,0.115234,0.599609
5,2,0.375000,-0.750020,34.000000,0.058594,0.371094
5,3,0.421875,-0.750020,39.000000,0.066406,0.416016
5,4,0.468750,-0.750020,18.000000,0.058594,0.464844
5,5,0.328125,-0.625017,54.000000,0.041016,0.326172
5,6,0.375000,-0.625017,164.000000,0.046875,0.373047
5,7,0.421875,-0.625017,191.000000,0.052734,0.417969
5,8,0.468750,-0.625017,93.000000,0.044922,0.466797
5,9,0.515625,-0.625017,16.000000,0.033203,0.515625
5,10,0.328125,-0.500013,60.000000,0.050781,0.324219
5,11,0.375000,-0.500013,183.000000,0.046875,0.373047
5,12,0.421875,-0.500013,219.000000,0.052734,0.417969
5,13,0.468750,-0.500013,110.000000,0.058594,0.464844
5,14,0.515625,-0.500013,21.000000,0.048828,0.513672
5,15,0.375000,-0.375010,65.000000,0.035156,0.373047
5,16,0.421875,-0.375010,80.000000,0.039062,0.419922
5,17,0.468750,-0.375010,43.000000,0.029297,0.468750
5,18,0.609375,-0.250007,43.000000,0.115234,0.599609
5,19,0.562500,-0.125003,29.000000,0.087891,0.554688
6,1,0.562500,0.000000,30.000000,0.087891,0.554688
6,2,0.609375,0.125003,44.000000,0.285156,0.539062
6,3,0.328125,-0.875023,43.000000,0.041016,0.326172
6,4,0.375000,-0.875023,67.000000,0.046875,0.373047
6,5,0.421875,-0.875023,40.000000,0.039062,0.419922
6,6,0.281250,-0.750020,16.000000,0.035156,0.279297
6,7,0.328125,-0.750020,84.000000,0.041016,0.326172
6,8,0.375000,-0.750020,132.000000,0.046875,0.373047
6,9,0.421875,-0.750020,79.000000,0.052734,0.417969
6,10,0.328125,-0.625017,58.000000,0.031250,0.326172
6,11,0.375000,-0.625017,93.000000,0.035156,0.373047
6,12,0.421875,-0.625017,56.000000,0.039062,0.419922
6,13,0.562500,-0.250007,30.000000,0.087891,0.554688
6,14,0.562500,-0.125003,64.000000,0.070312,0.558594
7,1,0.562500,0.000000,30.000000,0.087891,0.554688
7,2,0.609375,0.125003,44.000000,0.285156,0.539062
7,3,0.328125,-0.875023,43.000000,0.041016,0.326172
7,4,0.375000,-0.875023,67.000000,0.046875,0.373047
7,5,0.421875,-0.875023,40.000000,0.039062,0.419922
7,6,0.281250,-0.750020,16.000000,0.035156,0.279297
7,7,0.328125,-0.750020,84.000000,0.041016,0.326172
7,8,0.375000,-0.750020,132.000000,0.046875,0.373047
7,9,0.421875,-0.750020,79.000000,0.052734,0.417969
7,10,0.328125,-0.625017,58.000000,0.031250,0.326172
7,11,0.375000,-0.625017,93.000000,0.035156,0.373047
7,12,0.421875,-0.625017,56.000000,0.039062,0.419922
7,13,0.562500,-0.250007,30.000000,0.087891,0.554688
7,14,0.562500,-0.125003,64.000000,0.070312,0.558594
8,1,0.562500,0.000000,22.000000,0.087891,0.554688
8,2,0.609375,0.125003,57.000000,0.208984,0.572266
8,3,0.281250,0.875023,23.000000,-0.009766,0.281250
8,4,0.328125,0.875023,45.000000,-0.041016,0.326172
8,5,0.375000,0.875023,64.000000,-0.070312,0.369141
8,6,0.421875,0.875023,38.000000,-0.080078,0.414062
8,7,0.328125,-1.000027,56.000000,0.009766,0.328125
8,8,0.375000,-1.000027,86.000000,0.000000,0.375000
8,9,0.421875,-1.000027,49.000000,0.000000,0.421875
8,10,0.281250,-0.875023,27.000000,0.000000,0.281250
8,11,0.328125,-0.875023,69.000000,0.009766,0.328125
