FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.562500,0.000000,77.000000,0.070312,0.558594
1,2,0.562500,0.125003,34.000000,0.123047,0.548828
1,3,0.609375,0.125003,332.000000,0.132812,0.593750
1,4,0.609375,0.250007,104.000000,0.132812,0.593750
1,5,0.468750,-0.375010,63.000000,0.058594,0.464844
1,6,0.515625,-0.375010,45.000000,0.064453,0.511719
1,7,0.562500,-0.375010,12.000000,0.035156,0.560547
1,8,0.609375,-0.375010,39.000000,0.152344,0.589844
1,9,0.468750,-0.250007,219.000000,0.074219,0.462891
1,10,0.515625,-0.250007,157.000000,0.080078,0.509766
1,11,0.562500,-0.250007,89.000000,0.070312,0.558594
1,12,0.515625,-0.125003,182.000000,0.064453,0.511719
2,1,0.562500,0.000000,77.000000,0.070312,0.558594
2,2,0.562500,0.125003,34.000000,0.123047,0.548828
2,3,0.609375,0.125003,332.000000,0.132812,0.593750
2,4,0.609375,0.250007,104.000000,0.132812,0.593750
2,5,0.468750,-0.375010,63.000000,0.058594,0.464844
2,6,0.515625,-0.375010,45.000000,0.064453,0.511719
2,7,0.562500,-0.375010,12.000000,0.035156,0.560547
2,8,0.609375,-0.375010,39.000000,0.152344,0.589844
2,9,0.468750,-0.250007,219.000000,0.074219,0.462891
2,10,0.515625,-0.250007,157.000000,0.080078,0.509766
2,11,0.562500,-0.250007,89.000000,0.070312,0.558594
2,12,0.515625,-0.125003,182.000000,0.064453,0.511719
2,13,0.562500,-0.125003,154.000000,0.052734,0.560547
2,14,0.609375,-0.125003,661.000000,0.115234,0.599609
3,1,0.562500,0.000000,102.000000,0.052734,0.560547
3,2,0.609375,0.125003,57.000000,0.132812,0.593750
3,3,0.421875,-0.625017,16.000000,0.013672,0.421875
3,4,0.468750,-0.625017,29.000000,0.015625,0.468750
3,5,0.515625,-0.625017,20.000000,0.015625,0.515625
3,6,0.421875,-0.500013,52.000000,0.013672,0.421875
3,7,0.468750,-0.500013,110.000000,0.015625,0.468750
3,8,0.515625,-0.500013,83.000000,0.033203,0.515625
3,9,0.562500,-0.500013,19.000000,0.035156,0.560547
3,10,0.421875,-0.375010,62.000000,0.027344,0.421875
3,11,0.468750,-0.375010,124.000000,0.015625,0.468750
3,12,0.515625,-0.375010,93.000000,0.015625,0.515625
3,13,0.562500,-0.375010,24.000000,0.000000,0.562500
3,14,0.562500,-0.250007,98.000000,0.052734,0.560547
3,15,0.562500,-0.125003,184.000000,0.035156,0.560547
4,1,0.562500,0.000000,113.000000,0.052734,0.560547
4,2,0.609375,0.125003,116.000000,0.115234,0.599609
4,3,0.375000,-0.875023,29.000000,0.035156,0.373047
4,4,0.421875,-0.875023,74.000000,0.039062,0.419922
4,5,0.468750,-0.875023,70.000000,0.044922,0.466797
4,6,0.515625,-0.875023,23.000000,0.048828,0.513672
4,7,0.375000,-0.750020,49.000000,0.046875,0.373047
4,8,0.421875,-0.750020,128.000000,0.052734,0.417969
4,9,0.468750,-0.750020,121.000000,0.058594,0.464844
