FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.281250,0.000000,14.000000,-0.035156,0.279297
1,2,0.609375,-0.125003,30.000000,0.285156,0.539062
2,1,0.562500,0.125003,44.000000,0.298828,0.476562
2,2,0.515625,-0.125003,21.000000,0.273438,0.437500
2,3,0.562500,-0.125003,59.000000,0.298828,0.476562
3,1,0.562500,0.125003,44.000000,0.298828,0.476562
3,2,0.515625,-0.125003,21.000000,0.273438,0.437500
3,3,0.562500,-0.125003,59.000000,0.298828,0.476562
4,1,0.234375,0.000000,14.000000,-0.050781,0.228516
4,2,0.281250,0.000000,22.000000,-0.062500,0.275391
4,3,0.328125,0.000000,14.000000,-0.082031,0.318359
4,4,0.281250,-0.250007,24.000000,-0.062500,0.275391
4,5,0.281250,-0.125003,76.000000,-0.070312,0.271484
4,6,0.281250,-0.250007,19.000000,-0.158203,0.232422
5,1,0.234375,0.000000,27.000000,0.058594,0.226562
5,2,0.281250,0.000000,55.000000,0.070312,0.271484
5,3,0.328125,0.000000,45.000000,0.082031,0.318359
5,4,0.609375,0.125003,33.000000,0.115234,0.599609
5,5,0.281250,-0.250007,48.000000,0.080078,0.269531
5,6,0.328125,-0.250007,40.000000,0.091797,0.314453
5,7,0.281250,-0.125003,135.000000,0.070312,0.271484
5,8,0.328125,-0.125003,114.000000,0.082031,0.318359
5,9,0.609375,-0.125003,46.000000,0.132812,0.593750
5,10,0.281250,0.000000,41.000000,-0.035156,0.279297
5,11,0.328125,0.000000,37.000000,-0.050781,0.324219
5,12,0.281250,-0.250007,40.000000,-0.027344,0.279297
5,13,0.328125,-0.250007,38.000000,-0.041016,0.326172
5,14,0.328125,-0.125003,90.000000,-0.050781,0.324219
6,1,0.234375,0.000000,87.000000,-0.044922,0.230469
6,2,0.281250,0.000000,144.000000,-0.052734,0.275391
6,3,0.609375,0.000000,61.000000,0.191406,0.578125
6,4,0.562500,0.125003,42.000000,0.140625,0.544922
6,5,0.609375,0.125003,96.000000,0.171875,0.583984
6,6,0.234375,-0.250007,84.000000,-0.037109,0.232422
6,7,0.281250,-0.250007,134.000000,-0.044922,0.277344
6,8,0.609375,-0.250007,75.000000,0.208984,0.572266
6,9,0.281250,-0.125003,283.000000,-0.052734,0.275391
6,10,0.562500,-0.125003,88.000000,0.158203,0.539062
6,11,0.609375,-0.125003,202.000000,0.191406,0.578125
7,1,0.562500,0.000000,51.000000,0.035156,0.560547
7,2,0.562500,0.125003,78.000000,0.035156,0.560547
7,3,0.562500,0.250007,31.000000,0.035156,0.560547
7,4,0.609375,-0.250007,61.000000,0.267578,0.548828
7,5,0.656250,-0.250007,69.000000,0.287109,0.589844
7,6,0.609375,-0.125003,130.000000,0.248047,0.556641
7,7,0.656250,-0.125003,140.000000,0.267578,0.599609
7,8,0.562500,0.000000,48.000000,0.263672,0.496094
7,9,0.609375,0.000000,110.000000,0.267578,0.548828
7,10,0.656250,0.000000,99.000000,0.287109,0.589844
7,11,0.562500,0.125003,57.000000,0.246094,0.505859
7,12,0.562500,0.250007,27.000000,0.246094,0.505859
7,13,0.609375,0.250007,45.000000,0.267578,0.548828
8,1,0.562500,0.000000,51.000000,0.035156,0.560547
8,2,0.562500,0.125003,78.000000,0.035156,0.560547
8,3,0.562500,0.250007,31.000000,0.035156,0.560547
8,4,0.609375,-0.250007,61.000000,0.267578,0.548828
8,5,0.656250,-0.250007,69.000000,0.287109,0.589844
8,6,0.609375,-0.125003,130.000000,0.248047,0.556641
8,7,0.656250,-0.125003,140.000000,0.267578,0.599609
8,8,0.562500,0.000000,48.000000,0.263672,0.496094
8,9,0.609375,0.000000,110.000000,0.267578,0.548828
8,10,0.656250,0.000000,99.000000,0.287109,0.589844
8,11,0.562500,0.125003,57.000000,0.246094,0.505859
8,12,0.562500,0.250007,27.000000,0.246094,0.505859
8,13,0.609375,0.250007,45.000000,0.267578,0.548828
9,1,0.562500,0.000000,215.000000,0.263672,0.496094
9,2,0.609375,0.000000,531.000000,0.285156,0.539062
9,3,0.562500,0.125003,119.000000,0.228516,0.513672
9,4,0.609375,0.125003,214.000000,0.228516,0.564453
9,5,0.656250,0.125003,159.000000,0.267578,0.599609
9,6,0.609375,0.250007,71.000000,0.191406,0.578125
9,7,0.562500,-0.375010,50.000000,0.246094,0.505859
9,8,0.609375,-0.375010,132.000000,0.285156,0.539062
9,9,0.562500,-0.250007,262.000000,0.263672,0.496094
9,10,0.609375,-0.250007,691.000000,0.285156,0.539062
9,11,0.562500,-0.125003,351.000000,0.246094,0.505859
9,12,0.609375,-0.125003,948.000000,0.267578,0.548828
9,13,0.656250,-0.125003,908.000000,0.287109,0.589844
10,1,0.562500,0.000000,135.000000,0.140625,0.544922
10,2,0.562500,0.125003,222.000000,0.000000,0.562500
10,3,0.562500,0.250007,91.000000,-0.017578,0.562500
10,4,0.562500,-0.250007,237.000000,0.000000,0.562500
10,5,0.562500,-0.125003,457.000000,-0.017578,0.562500
10,6,0.562500,0.000000,118.000000,-0.017578,0.562500
10,7,0.562500,0.125003,161.000000,0.175781,0.535156
10,8,0.562500,0.250007,72.000000,0.175781,0.535156
11,1,0.562500,0.125003,164.000000,0.087891,0.554688
11,2,0.562500,-0.375010,69.000000,0.017578,0.562500
11,3,0.562500,-0.250007,182.000000,0.017578,0.562500
11,4,0.562500,-0.125003,175.000000,0.000000,0.562500
11,5,0.609375,0.000000,138.000000,0.152344,0.589844
12,1,0.562500,0.125003,164.000000,0.087891,0.554688
12,2,0.562500,-0.375010,69.000000,0.017578,0.562500
12,3,0.562500,-0.250007,182.000000,0.017578,0.562500
12,4,0.562500,-0.125003,175.000000,0.000000,0.562500
12,5,0.609375,0.000000,138.000000,0.152344,0.589844
13,1,0.562500,0.125003,92.000000,0.087891,0.554688
13,2,0.609375,-0.250007,62.000000,0.248047,0.556641
13,3,0.562500,-0.125003,121.000000,0.263672,0.496094
13,4,0.609375,-0.125003,140.000000,0.285156,0.539062
13,5,0.562500,0.125003,89.000000,0.281250,0.486328
14,1,0.515625,0.125003,94.000000,0.291016,0.425781
14,2,0.515625,0.250007,35.000000,0.273438,0.437500
14,3,0.562500,0.250007,99.000000,0.298828,0.476562
14,4,0.609375,-0.250007,45.000000,0.152344,0.589844
14,5,0.609375,-0.125003,131.000000,0.132812,0.593750
15,1,0.187500,0.000000,61.000000,0.052734,0.179688
15,2,0.234375,0.000000,125.000000,0.066406,0.224609
15,3,0.281250,0.000000,180.000000,-0.017578,0.281250
15,4,0.328125,0.000000,126.000000,-0.021484,0.328125
15,5,0.234375,0.125003,125.000000,0.015625,0.234375
15,6,0.281250,0.125003,230.000000,-0.017578,0.281250
15,7,0.328125,0.125003,205.000000,-0.021484,0.328125
15,8,0.609375,0.125003,77.000000,0.132812,0.593750
15,9,0.234375,0.250007,52.000000,0.000000,0.234375
