FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.562500,0.125003,30.000000,0.298828,0.476562
1,2,0.609375,0.125003,35.000000,0.152344,0.589844
1,3,0.609375,-0.125003,42.000000,0.152344,0.589844
2,1,0.562500,0.125003,30.000000,0.298828,0.476562
2,2,0.609375,0.125003,35.000000,0.152344,0.589844
2,3,0.609375,-0.125003,42.000000,0.152344,0.589844
3,1,0.234375,0.000000,27.000000,0.050781,0.228516
3,2,0.281250,0.000000,32.000000,0.052734,0.275391
3,3,0.234375,-0.250007,32.000000,0.044922,0.230469
3,4,0.281250,-0.250007,32.000000,0.062500,0.275391
3,5,0.234375,-0.125003,95.000000,0.037109,0.232422
3,6,0.281250,-0.125003,92.000000,0.052734,0.275391
3,7,0.234375,0.000000,23.000000,-0.029297,0.232422
3,8,0.281250,0.000000,25.000000,-0.044922,0.277344
3,9,0.234375,-0.250007,23.000000,-0.050781,0.228516
3,10,0.281250,-0.250007,23.000000,-0.044922,0.277344
4,1,0.234375,0.000000,79.000000,-0.066406,0.224609
4,2,0.281250,0.000000,116.000000,-0.080078,0.269531
4,3,0.234375,-0.250007,71.000000,-0.066406,0.224609
4,4,0.281250,-0.250007,97.000000,-0.070312,0.271484
4,5,0.328125,-0.250007,49.000000,-0.082031,0.318359
4,6,0.234375,-0.125003,167.000000,-0.074219,0.222656
4,7,0.281250,-0.125003,225.000000,-0.087891,0.267578
5,1,0.187500,0.000000,176.000000,-0.041016,0.183594
5,2,0.234375,0.000000,206.000000,-0.050781,0.228516
5,3,0.187500,0.125003,338.000000,-0.041016,0.183594
5,4,0.234375,0.125003,409.000000,-0.050781,0.228516
5,5,0.187500,0.250007,191.000000,-0.041016,0.183594
5,6,0.234375,0.250007,221.000000,-0.050781,0.228516
5,7,0.609375,-0.250007,36.000000,0.228516,0.564453
5,8,0.562500,-0.125003,52.000000,0.210938,0.521484
5,9,0.609375,-0.125003,104.000000,0.191406,0.578125
6,1,0.187500,0.000000,177.000000,-0.041016,0.183594
6,2,0.234375,0.000000,232.000000,-0.050781,0.228516
6,3,0.609375,0.000000,118.000000,0.208984,0.572266
6,4,0.187500,0.125003,342.000000,-0.035156,0.183594
6,5,0.234375,0.125003,454.000000,-0.044922,0.230469
6,6,0.187500,0.250007,279.000000,-0.029297,0.185547
6,7,0.234375,0.250007,376.000000,-0.037109,0.232422
6,8,0.609375,0.250007,151.000000,-0.171875,0.583984
6,9,0.187500,0.375010,99.000000,-0.029297,0.185547
6,10,0.234375,0.375010,138.000000,-0.037109,0.232422
6,11,0.562500,-0.250007,48.000000,0.210938,0.521484
6,12,0.609375,-0.250007,117.000000,0.228516,0.564453
6,13,0.609375,-0.125003,139.000000,0.208984,0.572266
6,14,0.609375,0.125003,128.000000,-0.171875,0.583984
6,15,0.609375,0.375010,69.000000,-0.191406,0.578125
7,1,0.187500,0.000000,177.000000,-0.041016,0.183594
7,2,0.234375,0.000000,232.000000,-0.050781,0.228516
7,3,0.609375,0.000000,118.000000,0.208984,0.572266
7,4,0.187500,0.125003,342.000000,-0.035156,0.183594
7,5,0.234375,0.125003,454.000000,-0.044922,0.230469
7,6,0.187500,0.250007,279.000000,-0.029297,0.185547
7,7,0.234375,0.250007,376.000000,-0.037109,0.232422
7,8,0.609375,0.250007,151.000000,-0.171875,0.583984
7,9,0.187500,0.375010,99.000000,-0.029297,0.185547
7,10,0.234375,0.375010,138.000000,-0.037109,0.232422
7,11,0.562500,-0.250007,48.000000,0.210938,0.521484
7,12,0.609375,-0.250007,117.000000,0.228516,0.564453
7,13,0.609375,-0.125003,139.000000,0.208984,0.572266
7,14,0.609375,0.125003,128.000000,-0.171875,0.583984
7,15,0.609375,0.375010,69.000000,-0.191406,0.578125
7,16,0.562500,-0.125003,60.000000,0.193359,0.527344
8,1,0.562500,0.000000,191.000000,0.035156,0.560547
8,2,0.562500,0.125003,258.000000,0.052734,0.560547
8,3,0.562500,0.250007,156.000000,0.052734,0.560547
8,4,0.562500,-0.250007,75.000000,0.281250,0.486328
8,5,0.562500,-0.125003,141.000000,0.281250,0.486328
8,6,0.562500,-0.125003,123.000000,-0.017578,0.562500
9,1,0.562500,0.000000,298.000000,0.017578,0.562500
9,2,0.562500,0.125003,118.000000,-0.105469,0.552734
9,3,0.609375,0.125003,183.000000,-0.115234,0.599609
9,4,0.562500,-0.375010,59.000000,-0.017578,0.562500
9,5,0.562500,-0.250007,327.000000,0.017578,0.562500
9,6,0.562500,-0.125003,550.000000,0.000000,0.562500
9,7,0.609375,0.250007,79.000000,-0.132812,0.593750
10,1,0.562500,0.000000,171.000000,0.052734,0.560547
10,2,0.562500,0.125003,283.000000,0.087891,0.554688
10,3,0.562500,0.250007,106.000000,0.070312,0.558594
10,4,0.562500,-0.500013,89.000000,0.017578,0.562500
10,5,0.562500,-0.375010,213.000000,-0.017578,0.562500
10,6,0.234375,-0.250007,386.000000,-0.037109,0.232422
10,7,0.562500,-0.250007,171.000000,0.298828,0.476562
10,8,0.187500,-0.125003,404.000000,-0.029297,0.185547
10,9,0.234375,-0.125003,495.000000,-0.044922,0.230469
10,10,0.562500,-0.125003,145.000000,0.263672,0.496094
10,11,0.609375,-0.125003,349.000000,0.285156,0.539062
10,12,0.562500,-0.250007,124.000000,-0.035156,0.560547
10,13,0.562500,-0.125003,112.000000,-0.052734,0.560547
11,1,0.562500,0.000000,171.000000,0.052734,0.560547
11,2,0.562500,0.125003,283.000000,0.087891,0.554688
11,3,0.562500,0.250007,106.000000,0.070312,0.558594
11,4,0.562500,-0.500013,89.000000,0.017578,0.562500
11,5,0.562500,-0.375010,213.000000,-0.017578,0.562500
11,6,0.234375,-0.250007,386.000000,-0.037109,0.232422
11,7,0.562500,-0.250007,171.000000,0.298828,0.476562
11,8,0.187500,-0.125003,404.000000,-0.029297,0.185547
11,9,0.234375,-0.125003,495.000000,-0.044922,0.230469
11,10,0.562500,-0.125003,145.000000,0.263672,0.496094
11,11,0.609375,-0.125003,349.000000,0.285156,0.539062
11,12,0.562500,-0.250007,124.000000,-0.035156,0.560547
11,13,0.562500,-0.125003,112.000000,-0.052734,0.560547
12,1,0.562500,0.000000,74.000000,0.035156,0.560547
12,2,0.562500,-0.250007,85.000000,0.070312,0.558594
12,3,0.562500,-0.125003,153.000000,0.035156,0.560547
12,4,0.609375,0.125003,86.000000,0.132812,0.593750
12,5,0.609375,0.250007,41.000000,0.115234,0.599609
13,1,0.187500,0.000000,57.000000,-0.023438,0.185547
13,2,0.234375,0.000000,117.000000,-0.029297,0.232422
13,3,0.281250,0.000000,130.000000,-0.035156,0.279297
13,4,0.281250,0.125003,216.000000,-0.044922,0.277344
13,5,0.609375,0.125003,67.000000,0.228516,0.564453
13,6,0.234375,0.250007,57.000000,-0.044922,0.230469
13,7,0.281250,0.250007,107.000000,-0.044922,0.277344
13,8,0.187500,-0.250007,41.000000,-0.017578,0.187500
13,9,0.234375,-0.250007,37.000000,-0.021484,0.232422
13,10,0.187500,-0.125003,116.000000,-0.023438,0.185547
13,11,0.234375,-0.125003,116.000000,-0.029297,0.232422
13,12,0.234375,-0.250007,28.000000,0.058594,0.226562
13,13,0.187500,-0.125003,84.000000,0.041016,0.183594
13,14,0.234375,-0.125003,89.000000,0.050781,0.228516
14,1,0.234375,0.000000,62.000000,-0.050781,0.228516
14,2,0.281250,0.000000,169.000000,-0.052734,0.275391
14,3,0.328125,0.000000,118.000000,-0.062500,0.322266
14,4,0.234375,0.125003,94.000000,-0.074219,0.222656
14,5,0.281250,0.125003,268.000000,-0.052734,0.275391
14,6,0.328125,0.125003,209.000000,-0.072266,0.320312
14,7,0.234375,0.250007,52.000000,-0.058594,0.226562
14,8,0.281250,0.250007,161.000000,-0.052734,0.275391
14,9,0.328125,0.250007,118.000000,-0.072266,0.320312
14,10,0.375000,0.250007,38.000000,0.011719,0.375000
14,11,0.234375,-0.125003,103.000000,0.050781,0.228516
14,12,0.234375,0.125003,80.000000,0.058594,0.226562
