FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.656250,0.125003,65.000000,0.267578,0.599609
1,2,0.234375,-0.250007,89.000000,-0.044922,0.230469
1,3,0.281250,-0.250007,212.000000,-0.052734,0.275391
1,4,0.328125,-0.250007,245.000000,-0.072266,0.320312
1,5,0.375000,-0.250007,153.000000,0.011719,0.375000
1,6,0.234375,-0.125003,196.000000,-0.050781,0.228516
1,7,0.281250,-0.125003,362.000000,-0.062500,0.275391
1,8,0.328125,-0.125003,366.000000,-0.082031,0.318359
1,9,0.375000,-0.125003,327.000000,-0.011719,0.375000
1,10,0.375000,-0.250007,120.000000,-0.105469,0.359375
2,1,0.656250,0.125003,65.000000,0.267578,0.599609
2,2,0.234375,-0.250007,89.000000,-0.044922,0.230469
2,3,0.281250,-0.250007,212.000000,-0.052734,0.275391
2,4,0.328125,-0.250007,245.000000,-0.072266,0.320312
2,5,0.375000,-0.250007,153.000000,0.011719,0.375000
2,6,0.234375,-0.125003,196.000000,-0.050781,0.228516
2,7,0.281250,-0.125003,362.000000,-0.062500,0.275391
2,8,0.328125,-0.125003,366.000000,-0.082031,0.318359
2,9,0.375000,-0.125003,327.000000,-0.011719,0.375000
2,10,0.375000,-0.250007,120.000000,-0.105469,0.359375
3,1,0.656250,-0.250007,123.000000,0.267578,0.599609
4,1,0.328125,0.000000,277.000000,0.031250,0.326172
4,2,0.328125,-0.125003,589.000000,0.021484,0.328125
5,1,0.187500,-0.250007,177.000000,0.023438,0.185547
5,2,0.234375,-0.250007,211.000000,0.029297,0.232422
5,3,0.187500,-0.250007,144.000000,-0.046875,0.181641
5,4,0.234375,-0.250007,198.000000,-0.058594,0.226562
6,1,0.187500,0.000000,155.000000,0.041016,0.183594
6,2,0.234375,0.000000,186.000000,0.050781,0.228516
6,3,0.281250,0.000000,122.000000,-0.035156,0.279297
6,4,0.609375,0.125003,77.000000,0.228516,0.564453
6,5,0.140625,-0.375010,48.000000,0.027344,0.138672
6,6,0.187500,-0.375010,170.000000,0.041016,0.183594
6,7,0.234375,-0.375010,211.000000,0.050781,0.228516
6,8,0.281250,-0.375010,96.000000,0.062500,0.275391
6,9,0.140625,-0.250007,132.000000,0.031250,0.136719
6,10,0.187500,-0.250007,471.000000,0.041016,0.183594
6,11,0.234375,-0.250007,568.000000,0.050781,0.228516
6,12,0.281250,-0.250007,264.000000,0.070312,0.271484
6,13,0.328125,-0.250007,71.000000,-0.050781,0.324219
6,14,0.187500,-0.125003,451.000000,0.035156,0.183594
6,15,0.234375,-0.125003,545.000000,0.050781,0.228516
6,16,0.281250,-0.125003,268.000000,-0.044922,0.277344
6,17,0.328125,-0.125003,133.000000,0.050781,0.324219
6,18,0.234375,0.000000,177.000000,-0.029297,0.232422
6,19,0.281250,0.000000,88.000000,0.062500,0.275391
6,20,0.281250,-0.375010,75.000000,-0.035156,0.279297
6,21,0.234375,-0.250007,449.000000,-0.029297,0.232422
6,22,0.281250,-0.250007,256.000000,-0.035156,0.279297
6,23,0.328125,-0.250007,64.000000,0.072266,0.320312
6,24,0.234375,-0.125003,407.000000,-0.037109,0.232422
6,25,0.281250,-0.125003,265.000000,0.062500,0.275391
6,26,0.328125,-0.125003,113.000000,-0.072266,0.320312
7,1,0.187500,0.000000,155.000000,0.041016,0.183594
7,2,0.234375,0.000000,186.000000,0.050781,0.228516
7,3,0.281250,0.000000,122.000000,-0.035156,0.279297
7,4,0.609375,0.125003,77.000000,0.228516,0.564453
7,5,0.140625,-0.375010,48.000000,0.027344,0.138672
7,6,0.187500,-0.375010,170.000000,0.041016,0.183594
7,7,0.234375,-0.375010,211.000000,0.050781,0.228516
