FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.421875,0.000000,66.000000,0.027344,0.421875
1,2,0.468750,0.000000,82.000000,0.029297,0.468750
1,3,0.515625,0.000000,36.000000,0.033203,0.515625
1,4,0.421875,0.125003,269.000000,0.013672,0.421875
1,5,0.468750,0.125003,329.000000,0.015625,0.468750
1,6,0.515625,0.125003,148.000000,0.033203,0.515625
1,7,0.562500,0.125003,18.000000,0.035156,0.560547
1,8,0.421875,0.250007,94.000000,0.013672,0.421875
1,9,0.468750,0.250007,117.000000,0.015625,0.468750
1,10,0.515625,0.250007,53.000000,0.015625,0.515625
1,11,0.421875,-0.250007,46.000000,0.027344,0.421875
1,12,0.468750,-0.250007,56.000000,0.029297,0.468750
1,13,0.515625,-0.250007,26.000000,0.048828,0.513672
1,14,0.421875,-0.125003,156.000000,0.013672,0.421875
1,15,0.468750,-0.125003,190.000000,0.015625,0.468750
1,16,0.515625,-0.125003,86.000000,0.033203,0.515625
2,1,0.421875,0.000000,66.000000,0.027344,0.421875
2,2,0.468750,0.000000,82.000000,0.029297,0.468750
2,3,0.515625,0.000000,36.000000,0.033203,0.515625
2,4,0.421875,0.125003,269.000000,0.013672,0.421875
2,5,0.468750,0.125003,329.000000,0.015625,0.468750
2,6,0.515625,0.125003,148.000000,0.033203,0.515625
2,7,0.562500,0.125003,18.000000,0.035156,0.560547
2,8,0.421875,0.250007,94.000000,0.013672,0.421875
2,9,0.468750,0.250007,117.000000,0.015625,0.468750
2,10,0.515625,0.250007,53.000000,0.015625,0.515625
2,11,0.421875,-0.250007,46.000000,0.027344,0.421875
2,12,0.468750,-0.250007,56.000000,0.029297,0.468750
2,13,0.515625,-0.250007,26.000000,0.048828,0.513672
2,14,0.421875,-0.125003,156.000000,0.013672,0.421875
2,15,0.468750,-0.125003,190.000000,0.015625,0.468750
2,16,0.515625,-0.125003,86.000000,0.033203,0.515625
3,1,0.375000,0.000000,29.000000,0.000000,0.375000
3,2,0.421875,0.000000,105.000000,0.013672,0.421875
3,3,0.468750,0.000000,128.000000,0.015625,0.468750
3,4,0.515625,0.000000,56.000000,0.015625,0.515625
3,5,0.421875,0.125003,380.000000,0.000000,0.421875
3,6,0.468750,0.125003,456.000000,0.000000,0.468750
3,7,0.515625,0.125003,198.000000,0.015625,0.515625
3,8,0.421875,0.250007,136.000000,0.000000,0.421875
3,9,0.468750,0.250007,164.000000,0.000000,0.468750
3,10,0.515625,0.250007,71.000000,0.000000,0.515625
3,11,0.421875,-0.250007,58.000000,0.013672,0.421875
3,12,0.468750,-0.250007,70.000000,0.015625,0.468750
3,13,0.515625,-0.250007,30.000000,0.033203,0.515625
3,14,0.421875,-0.125003,200.000000,0.000000,0.421875
3,15,0.468750,-0.125003,237.000000,0.000000,0.468750
3,16,0.515625,-0.125003,101.000000,0.015625,0.515625
4,1,0.375000,0.000000,29.000000,0.000000,0.375000
4,2,0.421875,0.000000,105.000000,0.013672,0.421875
4,3,0.468750,0.000000,128.000000,0.015625,0.468750
4,4,0.515625,0.000000,56.000000,0.015625,0.515625
4,5,0.421875,0.125003,380.000000,0.000000,0.421875
4,6,0.468750,0.125003,456.000000,0.000000,0.468750
4,7,0.515625,0.125003,198.000000,0.015625,0.515625
4,8,0.421875,0.250007,136.000000,0.000000,0.421875
4,9,0.468750,0.250007,164.000000,0.000000,0.468750
4,10,0.515625,0.250007,71.000000,0.000000,0.515625
4,11,0.421875,-0.250007,58.000000,0.013672,0.421875
4,12,0.468750,-0.250007,70.000000,0.015625,0.468750
4,13,0.515625,-0.250007,30.000000,0.033203,0.515625
4,14,0.421875,-0.125003,200.000000,0.000000,0.421875
4,15,0.468750,-0.125003,237.000000,0.000000,0.468750
4,16,0.515625,-0.125003,101.000000,0.015625,0.515625
5,1,0.375000,0.000000,31.000000,0.000000,0.375000
5,2,0.421875,0.000000,110.000000,0.000000,0.421875
5,3,0.468750,0.000000,130.000000,0.000000,0.468750
5,4,0.515625,0.000000,56.000000,0.015625,0.515625
5,5,0.375000,0.125003,111.000000,-0.011719,0.375000
5,6,0.421875,0.125003,379.000000,0.000000,0.421875
5,7,0.468750,0.125003,450.000000,0.000000,0.468750
5,8,0.515625,0.125003,190.000000,0.000000,0.515625
5,9,0.421875,0.250007,137.000000,-0.013672,0.421875
5,10,0.468750,0.250007,162.000000,0.000000,0.468750
5,11,0.515625,0.250007,68.000000,0.000000,0.515625
5,12,0.421875,-0.250007,55.000000,0.013672,0.421875
5,13,0.468750,-0.250007,66.000000,0.015625,0.468750
5,14,0.515625,-0.250007,28.000000,0.033203,0.515625
5,15,0.421875,-0.125003,190.000000,0.000000,0.421875
5,16,0.468750,-0.125003,226.000000,0.000000,0.468750
5,17,0.515625,-0.125003,94.000000,0.000000,0.515625
6,1,0.421875,0.000000,58.000000,0.000000,0.421875
6,2,0.468750,0.000000,70.000000,0.000000,0.468750
6,3,0.515625,0.000000,31.000000,0.015625,0.515625
6,4,0.421875,0.125003,238.000000,0.000000,0.421875
6,5,0.468750,0.125003,292.000000,0.000000,0.468750
6,6,0.515625,0.125003,131.000000,0.000000,0.515625
6,7,0.562500,0.125003,18.000000,-0.017578,0.562500
6,8,0.421875,0.250007,84.000000,-0.013672,0.421875
6,9,0.468750,0.250007,102.000000,0.000000,0.468750
6,10,0.515625,0.250007,45.000000,0.000000,0.515625
6,11,0.421875,-0.125003,140.000000,0.000000,0.421875
6,12,0.468750,-0.125003,171.000000,0.000000,0.468750
6,13,0.515625,-0.125003,78.000000,0.000000,0.515625
6,14,0.562500,-0.125003,14.000000,0.281250,0.486328
6,15,0.562500,0.125003,15.000000,0.281250,0.486328
6,16,0.562500,-0.125003,12.000000,-0.017578,0.562500
7,1,0.421875,0.000000,47.000000,-0.013672,0.421875
7,2,0.468750,0.000000,55.000000,-0.015625,0.468750
7,3,0.515625,0.000000,23.000000,0.000000,0.515625
7,4,0.421875,0.125003,194.000000,-0.013672,0.421875
7,5,0.468750,0.125003,236.000000,-0.015625,0.468750
7,6,0.515625,0.125003,107.000000,0.000000,0.515625
7,7,0.421875,0.250007,69.000000,-0.027344,0.421875
7,8,0.468750,0.250007,84.000000,-0.015625,0.468750
7,9,0.515625,0.250007,37.000000,-0.015625,0.515625
7,10,0.421875,-0.250007,35.000000,0.000000,0.421875
