FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.562500,0.125003,26.000000,0.070312,0.558594
2,1,0.421875,0.000000,45.000000,0.000000,0.421875
2,2,0.468750,0.000000,38.000000,0.000000,0.468750
2,3,0.421875,0.125003,149.000000,0.000000,0.421875
2,4,0.468750,0.125003,139.000000,-0.015625,0.468750
2,5,0.421875,0.250007,48.000000,-0.013672,0.421875
2,6,0.468750,0.250007,45.000000,-0.015625,0.468750
2,7,0.421875,-0.250007,76.000000,0.013672,0.421875
2,8,0.468750,-0.250007,68.000000,0.000000,0.468750
2,9,0.421875,-0.125003,227.000000,0.000000,0.421875
2,10,0.468750,-0.125003,206.000000,-0.015625,0.468750
2,11,0.515625,-0.125003,62.000000,-0.015625,0.515625
3,1,0.421875,0.000000,45.000000,0.000000,0.421875
3,2,0.468750,0.000000,38.000000,0.000000,0.468750
3,3,0.421875,0.125003,149.000000,0.000000,0.421875
3,4,0.468750,0.125003,139.000000,-0.015625,0.468750
3,5,0.421875,0.250007,48.000000,-0.013672,0.421875
3,6,0.468750,0.250007,45.000000,-0.015625,0.468750
3,7,0.421875,-0.250007,76.000000,0.013672,0.421875
3,8,0.468750,-0.250007,68.000000,0.000000,0.468750
3,9,0.421875,-0.125003,227.000000,0.000000,0.421875
3,10,0.468750,-0.125003,206.000000,-0.015625,0.468750
3,11,0.515625,-0.125003,62.000000,-0.015625,0.515625
4,1,0.468750,0.000000,17.000000,0.000000,0.468750
4,2,0.421875,0.125003,79.000000,0.000000,0.421875
4,3,0.468750,0.125003,83.000000,-0.015625,0.468750
4,4,0.421875,-0.250007,32.000000,0.013672,0.421875
4,5,0.468750,-0.250007,33.000000,0.000000,0.468750
4,6,0.421875,-0.125003,99.000000,0.000000,0.421875
4,7,0.468750,-0.125003,105.000000,-0.015625,0.468750
5,1,0.468750,0.125003,70.000000,-0.015625,0.468750
5,2,0.421875,-0.125003,98.000000,-0.013672,0.421875
5,3,0.468750,-0.125003,92.000000,-0.015625,0.468750
6,1,0.468750,0.000000,21.000000,-0.015625,0.468750
6,2,0.468750,0.125003,88.000000,-0.015625,0.468750
6,3,0.468750,-0.250007,40.000000,0.000000,0.468750
6,4,0.468750,-0.125003,124.000000,-0.015625,0.468750
7,1,0.468750,0.000000,21.000000,-0.015625,0.468750
7,2,0.468750,0.125003,88.000000,-0.015625,0.468750
7,3,0.468750,-0.250007,40.000000,0.000000,0.468750
7,4,0.468750,-0.125003,124.000000,-0.015625,0.468750
8,1,0.375000,0.000000,49.000000,-0.035156,0.373047
8,2,0.421875,0.000000,44.000000,-0.039062,0.419922
8,3,0.468750,0.125003,59.000000,-0.015625,0.468750
8,4,0.375000,-0.125003,148.000000,-0.046875,0.373047
8,5,0.421875,-0.125003,155.000000,-0.039062,0.419922
8,6,0.468750,-0.125003,88.000000,-0.015625,0.468750
9,1,0.375000,0.000000,49.000000,-0.035156,0.373047
9,2,0.421875,0.000000,44.000000,-0.039062,0.419922
9,3,0.468750,0.125003,59.000000,-0.015625,0.468750
9,4,0.375000,-0.125003,148.000000,-0.046875,0.373047
9,5,0.421875,-0.125003,155.000000,-0.039062,0.419922
9,6,0.468750,-0.125003,88.000000,-0.015625,0.468750
10,1,0.375000,0.000000,84.000000,-0.046875,0.373047
10,2,0.421875,0.000000,74.000000,-0.039062,0.419922
10,3,0.468750,0.000000,60.000000,0.000000,0.468750
10,4,0.468750,0.125003,97.000000,0.000000,0.468750
