FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.328125,0.000000,17.000000,-0.164062,0.285156
1,2,0.328125,0.125003,125.000000,-0.164062,0.285156
2,1,0.281250,0.125003,97.000000,-0.150391,0.238281
2,2,0.328125,0.125003,111.000000,-0.173828,0.277344
3,1,0.281250,0.125003,97.000000,-0.150391,0.238281
3,2,0.328125,0.125003,111.000000,-0.173828,0.277344
4,1,0.281250,0.125003,67.000000,-0.150391,0.238281
4,2,0.328125,0.125003,76.000000,-0.173828,0.277344
4,3,0.281250,0.250007,22.000000,-0.150391,0.238281
4,4,0.328125,0.250007,25.000000,-0.173828,0.277344
4,5,0.281250,-0.125003,52.000000,-0.150391,0.238281
4,6,0.328125,-0.125003,59.000000,-0.173828,0.277344
5,1,0.281250,0.125003,67.000000,-0.150391,0.238281
5,2,0.328125,0.125003,76.000000,-0.173828,0.277344
5,3,0.281250,0.250007,22.000000,-0.150391,0.238281
5,4,0.328125,0.250007,25.000000,-0.173828,0.277344
5,5,0.281250,-0.125003,52.000000,-0.150391,0.238281
5,6,0.328125,-0.125003,59.000000,-0.173828,0.277344
6,1,0.281250,0.125003,67.000000,-0.150391,0.238281
6,2,0.328125,0.125003,76.000000,-0.173828,0.277344
6,3,0.281250,0.250007,22.000000,-0.150391,0.238281
6,4,0.328125,0.250007,25.000000,-0.173828,0.277344
6,5,0.281250,-0.125003,52.000000,-0.150391,0.238281
6,6,0.328125,-0.125003,59.000000,-0.173828,0.277344
7,1,0.281250,0.000000,19.000000,-0.105469,0.261719
7,2,0.328125,0.000000,25.000000,-0.132812,0.300781
7,3,0.281250,0.000000,17.000000,-0.210938,0.185547
8,1,0.281250,0.000000,19.000000,-0.105469,0.261719
8,2,0.328125,0.000000,25.000000,-0.132812,0.300781
8,3,0.281250,0.000000,17.000000,-0.210938,0.185547
9,1,0.281250,0.000000,68.000000,-0.175781,0.218750
9,2,0.328125,0.000000,63.000000,-0.214844,0.248047
