FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.234375,0.000000,28.000000,0.109375,0.207031
1,2,0.281250,0.000000,141.000000,0.123047,0.253906
1,3,0.328125,0.000000,199.000000,0.144531,0.294922
1,4,0.375000,0.000000,96.000000,0.175781,0.332031
1,5,0.281250,0.125003,152.000000,0.132812,0.248047
1,6,0.328125,0.125003,211.000000,0.154297,0.289062
1,7,0.375000,0.125003,100.000000,0.046875,0.373047
1,8,0.234375,-0.250007,27.000000,0.109375,0.207031
1,9,0.281250,-0.250007,136.000000,0.132812,0.248047
1,10,0.328125,-0.250007,191.000000,0.154297,0.289062
1,11,0.375000,-0.250007,92.000000,0.046875,0.373047
1,12,0.234375,-0.125003,82.000000,0.103516,0.210938
1,13,0.281250,-0.125003,398.000000,0.123047,0.253906
1,14,0.328125,-0.125003,556.000000,0.144531,0.294922
1,15,0.375000,-0.125003,268.000000,0.175781,0.332031
1,16,0.234375,0.000000,23.000000,0.021484,0.232422
1,17,0.281250,0.000000,108.000000,0.027344,0.279297
1,18,0.328125,0.000000,153.000000,0.031250,0.326172
1,19,0.375000,0.000000,79.000000,0.035156,0.373047
1,20,0.281250,0.125003,135.000000,0.027344,0.279297
1,21,0.328125,0.125003,190.000000,0.031250,0.326172
1,22,0.375000,0.125003,100.000000,0.175781,0.332031
1,23,0.234375,-0.250007,27.000000,0.029297,0.232422
1,24,0.281250,-0.250007,126.000000,0.035156,0.279297
1,25,0.328125,-0.250007,178.000000,0.041016,0.326172
1,26,0.375000,-0.250007,92.000000,0.187500,0.324219
1,27,0.234375,-0.125003,68.000000,0.021484,0.232422
1,28,0.281250,-0.125003,308.000000,0.027344,0.279297
1,29,0.328125,-0.125003,437.000000,0.031250,0.326172
1,30,0.375000,-0.125003,227.000000,0.035156,0.373047
2,1,0.281250,0.000000,30.000000,0.123047,0.253906
2,2,0.328125,0.000000,45.000000,0.144531,0.294922
2,3,0.375000,0.000000,24.000000,0.164062,0.337891
2,4,0.281250,0.125003,83.000000,0.044922,0.277344
2,5,0.328125,0.125003,116.000000,0.144531,0.294922
2,6,0.375000,0.125003,62.000000,0.164062,0.337891
2,7,0.281250,-0.250007,41.000000,0.044922,0.277344
2,8,0.328125,-0.250007,58.000000,0.154297,0.289062
2,9,0.375000,-0.250007,31.000000,0.175781,0.332031
2,10,0.281250,-0.125003,125.000000,0.123047,0.253906
2,11,0.328125,-0.125003,183.000000,0.144531,0.294922
2,12,0.375000,-0.125003,98.000000,0.164062,0.337891
2,13,0.281250,0.000000,24.000000,0.027344,0.279297
2,14,0.328125,0.000000,34.000000,0.031250,0.326172
2,15,0.375000,0.000000,18.000000,0.035156,0.373047
2,16,0.281250,0.125003,81.000000,0.132812,0.248047
2,17,0.328125,0.125003,115.000000,0.041016,0.326172
2,18,0.375000,0.125003,58.000000,0.046875,0.373047
2,19,0.281250,-0.250007,39.000000,0.132812,0.248047
2,20,0.328125,-0.250007,56.000000,0.050781,0.324219
2,21,0.375000,-0.250007,28.000000,0.058594,0.371094
2,22,0.281250,-0.125003,112.000000,0.035156,0.279297
2,23,0.328125,-0.125003,154.000000,0.041016,0.326172
2,24,0.375000,-0.125003,79.000000,0.046875,0.373047
3,1,0.281250,0.000000,30.000000,0.123047,0.253906
3,2,0.328125,0.000000,45.000000,0.144531,0.294922
3,3,0.375000,0.000000,24.000000,0.164062,0.337891
3,4,0.281250,0.125003,83.000000,0.044922,0.277344
3,5,0.328125,0.125003,116.000000,0.144531,0.294922
3,6,0.375000,0.125003,62.000000,0.164062,0.337891
3,7,0.281250,-0.250007,41.000000,0.044922,0.277344
3,8,0.328125,-0.250007,58.000000,0.154297,0.289062
3,9,0.375000,-0.250007,31.000000,0.175781,0.332031
3,10,0.281250,-0.125003,125.000000,0.123047,0.253906
3,11,0.328125,-0.125003,183.000000,0.144531,0.294922
3,12,0.375000,-0.125003,98.000000,0.164062,0.337891
3,13,0.281250,0.000000,24.000000,0.027344,0.279297
3,14,0.328125,0.000000,34.000000,0.031250,0.326172
3,15,0.375000,0.000000,18.000000,0.035156,0.373047
3,16,0.281250,0.125003,81.000000,0.132812,0.248047
3,17,0.328125,0.125003,115.000000,0.041016,0.326172
3,18,0.375000,0.125003,58.000000,0.046875,0.373047
3,19,0.281250,-0.250007,39.000000,0.132812,0.248047
3,20,0.328125,-0.250007,56.000000,0.050781,0.324219
3,21,0.375000,-0.250007,28.000000,0.058594,0.371094
3,22,0.281250,-0.125003,112.000000,0.035156,0.279297
