FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.609375,0.125003,46.000000,0.267578,0.548828
1,2,0.562500,-0.125003,20.000000,0.263672,0.496094
1,3,0.609375,-0.125003,47.000000,0.267578,0.548828
2,1,0.609375,0.125003,46.000000,0.267578,0.548828
2,2,0.562500,-0.125003,20.000000,0.263672,0.496094
2,3,0.609375,-0.125003,47.000000,0.267578,0.548828
3,1,0.609375,0.125003,26.000000,0.285156,0.539062
4,1,0.609375,-0.125003,40.000000,0.115234,0.599609
5,1,0.609375,0.125003,48.000000,0.132812,0.593750
5,2,0.609375,-0.125003,49.000000,0.115234,0.599609
6,1,0.609375,0.125003,48.000000,0.132812,0.593750
6,2,0.609375,-0.125003,49.000000,0.115234,0.599609
7,1,0.421875,0.000000,21.000000,-0.013672,0.421875
8,1,0.421875,0.000000,21.000000,-0.013672,0.421875
9,1,0.375000,0.000000,66.000000,-0.011719,0.375000
9,2,0.421875,0.000000,75.000000,-0.013672,0.421875
9,3,0.609375,0.125003,43.000000,0.248047,0.556641
9,4,0.656250,0.125003,58.000000,0.287109,0.589844
9,5,0.421875,-0.250007,72.000000,-0.013672,0.421875
9,6,0.421875,-0.125003,202.000000,-0.027344,0.421875
10,1,0.281250,0.000000,121.000000,-0.080078,0.269531
10,2,0.328125,0.000000,156.000000,-0.091797,0.314453
10,3,0.609375,0.125003,53.000000,0.152344,0.589844
10,4,0.281250,-0.250007,108.000000,-0.070312,0.271484
10,5,0.328125,-0.250007,145.000000,-0.082031,0.318359
10,6,0.281250,-0.125003,283.000000,-0.087891,0.267578
10,7,0.328125,-0.125003,378.000000,-0.091797,0.314453
10,8,0.609375,0.125003,44.000000,-0.171875,0.583984
11,1,0.609375,0.000000,118.000000,0.208984,0.572266
11,2,0.562500,0.125003,61.000000,0.105469,0.552734
11,3,0.609375,0.125003,264.000000,0.115234,0.599609
11,4,0.562500,0.250007,20.000000,0.087891,0.554688
11,5,0.609375,-0.250007,113.000000,0.228516,0.564453
12,1,0.609375,0.000000,220.000000,0.285156,0.539062
12,2,0.562500,0.125003,72.000000,0.105469,0.552734
12,3,0.609375,0.125003,300.000000,0.115234,0.599609
12,4,0.562500,0.250007,24.000000,0.105469,0.552734
12,5,0.281250,-0.500013,93.000000,-0.062500,0.275391
12,6,0.328125,-0.500013,72.000000,-0.082031,0.318359
12,7,0.562500,-0.125003,105.000000,0.087891,0.554688
12,8,0.656250,-0.250007,312.000000,-0.287109,0.589844
12,9,0.609375,-0.125003,421.000000,0.285156,0.539062
13,1,0.562500,0.125003,42.000000,0.105469,0.552734
13,2,0.609375,0.125003,152.000000,0.115234,0.599609
13,3,0.609375,-0.375010,130.000000,0.285156,0.539062
13,4,0.609375,-0.250007,269.000000,0.285156,0.539062
13,5,0.609375,-0.125003,285.000000,0.208984,0.572266
13,6,0.609375,0.000000,121.000000,0.267578,0.548828
14,1,0.609375,0.000000,121.000000,0.132812,0.593750
14,2,0.281250,0.125003,195.000000,0.027344,0.279297
14,3,0.562500,0.125003,50.000000,0.105469,0.552734
14,4,0.609375,0.125003,175.000000,0.115234,0.599609
14,5,0.234375,0.250007,131.000000,0.021484,0.232422
14,6,0.281250,0.250007,184.000000,0.027344,0.279297
14,7,0.328125,0.250007,90.000000,0.031250,0.326172
14,8,0.609375,0.250007,56.000000,0.115234,0.599609
14,9,0.234375,0.375010,43.000000,0.021484,0.232422
14,10,0.281250,0.375010,59.000000,0.027344,0.279297
14,11,0.562500,-0.375010,35.000000,0.000000,0.562500
14,12,0.562500,-0.250007,48.000000,-0.052734,0.560547
14,13,0.562500,-0.125003,107.000000,0.123047,0.548828
14,14,0.609375,-0.125003,368.000000,0.132812,0.593750
14,15,0.562500,-0.250007,38.000000,0.158203,0.539062
14,16,0.609375,-0.250007,121.000000,0.171875,0.583984
15,1,0.609375,0.000000,121.000000,0.132812,0.593750
15,2,0.281250,0.125003,195.000000,0.027344,0.279297
15,3,0.562500,0.125003,50.000000,0.105469,0.552734
15,4,0.609375,0.125003,175.000000,0.115234,0.599609
15,5,0.234375,0.250007,131.000000,0.021484,0.232422
15,6,0.281250,0.250007,184.000000,0.027344,0.279297
15,7,0.328125,0.250007,90.000000,0.031250,0.326172
15,8,0.609375,0.250007,56.000000,0.115234,0.599609
15,9,0.234375,0.375010,43.000000,0.021484,0.232422
15,10,0.281250,0.375010,59.000000,0.027344,0.279297
15,11,0.562500,-0.375010,35.000000,0.000000,0.562500
15,12,0.562500,-0.250007,48.000000,-0.052734,0.560547
15,13,0.562500,-0.125003,107.000000,0.123047,0.548828
15,14,0.609375,-0.125003,368.000000,0.132812,0.593750
15,15,0.562500,-0.250007,38.000000,0.158203,0.539062
15,16,0.609375,-0.250007,121.000000,0.171875,0.583984
16,1,0.562500,0.000000,22.000000,-0.017578,0.562500
16,2,0.609375,0.125003,79.000000,0.132812,0.593750
16,3,0.281250,0.375010,66.000000,0.044922,0.277344
16,4,0.328125,0.375010,108.000000,0.041016,0.326172
16,5,0.375000,0.375010,86.000000,0.046875,0.373047
16,6,0.421875,0.375010,48.000000,0.052734,0.417969
16,7,0.281250,0.500013,69.000000,0.070312,0.271484
16,8,0.328125,0.500013,66.000000,-0.009766,0.328125
16,9,0.375000,0.500013,61.000000,0.023438,0.375000
16,10,0.421875,0.500013,63.000000,0.052734,0.417969
16,11,0.234375,0.625017,35.000000,0.050781,0.228516
16,12,0.281250,0.625017,118.000000,0.062500,0.275391
16,13,0.328125,0.625017,141.000000,0.072266,0.320312
16,14,0.375000,0.625017,72.000000,0.082031,0.365234
16,15,0.421875,0.625017,31.000000,0.052734,0.417969
16,16,0.234375,0.750020,36.000000,0.080078,0.220703
16,17,0.281250,0.750020,75.000000,0.105469,0.261719
16,18,0.328125,0.750020,71.000000,0.021484,0.328125
16,19,0.375000,0.750020,33.000000,0.046875,0.373047
16,20,0.234375,0.875023,94.000000,0.066406,0.224609
16,21,0.281250,0.875023,238.000000,0.080078,0.269531
16,22,0.328125,0.875023,214.000000,0.103516,0.312500
16,23,0.375000,0.875023,64.000000,0.105469,0.359375
16,24,0.234375,-1.000027,63.000000,0.021484,0.232422
16,25,0.281250,-1.000027,164.000000,0.027344,0.279297
16,26,0.328125,-1.000027,152.000000,0.031250,0.326172
16,27,0.375000,-1.000027,49.000000,0.035156,0.373047
16,28,0.609375,-0.375010,50.000000,0.208984,0.572266
16,29,0.562500,-0.250007,50.000000,0.000000,0.562500
16,30,0.562500,-0.125003,49.000000,-0.017578,0.562500
16,31,0.328125,0.500013,63.000000,0.103516,0.312500
16,32,0.234375,0.750020,27.000000,0.000000,0.234375
16,33,0.281250,0.750020,68.000000,0.009766,0.281250
16,34,0.328125,0.750020,54.000000,0.132812,0.300781
16,35,0.609375,-0.250007,88.000000,0.208984,0.572266
16,36,0.609375,-0.125003,93.000000,0.171875,0.583984
17,1,0.609375,0.000000,48.000000,0.267578,0.548828
17,2,0.656250,0.000000,45.000000,0.287109,0.589844
17,3,0.562500,0.125003,36.000000,0.281250,0.486328
17,4,0.328125,0.250007,66.000000,0.050781,0.324219
17,5,0.375000,0.250007,124.000000,0.058594,0.371094
17,6,0.421875,0.250007,104.000000,0.052734,0.417969
17,7,0.468750,0.250007,37.000000,0.058594,0.464844
17,8,0.281250,0.500013,91.000000,0.080078,0.269531
17,9,0.328125,0.500013,299.000000,0.091797,0.314453
17,10,0.375000,0.500013,324.000000,0.105469,0.359375
17,11,0.421875,0.500013,125.000000,0.119141,0.404297
17,12,0.468750,0.500013,27.000000,0.103516,0.457031
17,13,0.281250,0.625017,188.000000,0.080078,0.269531
17,14,0.328125,0.625017,643.000000,0.091797,0.314453
17,15,0.375000,0.625017,731.000000,0.105469,0.359375
17,16,0.421875,0.625017,289.000000,0.119141,0.404297
17,17,0.281250,0.750020,157.000000,0.087891,0.267578
17,18,0.328125,0.750020,532.000000,0.103516,0.312500
17,19,0.375000,0.750020,605.000000,0.105469,0.359375
17,20,0.421875,0.750020,245.000000,0.119141,0.404297
17,21,0.281250,0.875023,124.000000,0.115234,0.257812
17,22,0.328125,0.875023,312.000000,0.123047,0.304688
17,23,0.375000,0.875023,297.000000,0.128906,0.351562
17,24,0.421875,0.875023,106.000000,0.144531,0.396484
17,25,0.281250,-1.000027,69.000000,0.062500,0.275391
17,26,0.328125,-1.000027,175.000000,0.062500,0.322266
17,27,0.375000,-1.000027,163.000000,0.070312,0.369141
17,28,0.421875,-1.000027,54.000000,0.066406,0.416016
17,29,0.562500,-0.125003,62.000000,0.263672,0.496094
17,30,0.609375,-0.125003,160.000000,0.285156,0.539062
17,31,0.562500,0.125003,28.000000,0.087891,0.554688
18,1,0.328125,0.000000,85.000000,0.103516,0.312500
18,2,0.375000,0.000000,176.000000,0.117188,0.355469
18,3,0.421875,0.000000,132.000000,0.132812,0.400391
18,4,0.328125,0.125003,226.000000,0.082031,0.318359
18,5,0.375000,0.125003,464.000000,0.093750,0.363281
18,6,0.421875,0.125003,384.000000,0.105469,0.408203
18,7,0.468750,0.125003,135.000000,0.103516,0.457031
18,8,0.281250,0.250007,85.000000,0.070312,0.271484
18,9,0.328125,0.250007,613.000000,0.082031,0.318359
18,10,0.375000,0.250007,1152.000000,0.093750,0.363281
18,11,0.421875,0.250007,808.000000,0.105469,0.408203
18,12,0.468750,0.250007,190.000000,0.103516,0.457031
18,13,0.281250,0.375010,125.000000,0.097656,0.263672
18,14,0.328125,0.375010,852.000000,0.103516,0.312500
18,15,0.375000,0.375010,1520.000000,0.117188,0.355469
18,16,0.421875,0.375010,984.000000,0.132812,0.400391
18,17,0.468750,0.375010,192.000000,0.132812,0.449219
18,18,0.281250,0.500013,142.000000,0.105469,0.261719
18,19,0.328125,0.500013,876.000000,0.123047,0.304688
18,20,0.375000,0.500013,1478.000000,0.140625,0.347656
18,21,0.421875,0.500013,912.000000,0.144531,0.396484
18,22,0.468750,0.500013,157.000000,0.146484,0.445312
18,23,0.281250,0.625017,92.000000,0.115234,0.257812
18,24,0.328125,0.625017,568.000000,0.132812,0.300781
18,25,0.375000,0.625017,956.000000,0.152344,0.341797
18,26,0.421875,0.625017,581.000000,0.171875,0.384766
18,27,0.468750,0.625017,96.000000,0.175781,0.435547
18,28,0.281250,0.750020,34.000000,0.115234,0.257812
18,29,0.328125,0.750020,189.000000,0.144531,0.294922
18,30,0.375000,0.750020,304.000000,0.152344,0.341797
18,31,0.421875,0.750020,176.000000,0.171875,0.384766
18,32,0.468750,0.750020,27.000000,0.175781,0.435547
19,1,0.328125,0.000000,85.000000,0.103516,0.312500
19,2,0.375000,0.000000,176.000000,0.117188,0.355469
19,3,0.421875,0.000000,132.000000,0.132812,0.400391
19,4,0.328125,0.125003,226.000000,0.082031,0.318359
19,5,0.375000,0.125003,464.000000,0.093750,0.363281
19,6,0.421875,0.125003,384.000000,0.105469,0.408203
19,7,0.468750,0.125003,135.000000,0.103516,0.457031
19,8,0.281250,0.250007,85.000000,0.070312,0.271484
19,9,0.328125,0.250007,613.000000,0.082031,0.318359
19,10,0.375000,0.250007,1152.000000,0.093750,0.363281
19,11,0.421875,0.250007,808.000000,0.105469,0.408203
19,12,0.468750,0.250007,190.000000,0.103516,0.457031
19,13,0.281250,0.375010,125.000000,0.097656,0.263672
19,14,0.328125,0.375010,852.000000,0.103516,0.312500
19,15,0.375000,0.375010,1520.000000,0.117188,0.355469
19,16,0.421875,0.375010,984.000000,0.132812,0.400391
19,17,0.468750,0.375010,192.000000,0.132812,0.449219
19,18,0.281250,0.500013,142.000000,0.105469,0.261719
19,19,0.328125,0.500013,876.000000,0.123047,0.304688
19,20,0.375000,0.500013,1478.000000,0.140625,0.347656
19,21,0.421875,0.500013,912.000000,0.144531,0.396484
19,22,0.468750,0.500013,157.000000,0.146484,0.445312
19,23,0.281250,0.625017,92.000000,0.115234,0.257812
19,24,0.328125,0.625017,568.000000,0.132812,0.300781
19,25,0.375000,0.625017,956.000000,0.152344,0.341797
19,26,0.421875,0.625017,581.000000,0.171875,0.384766
19,27,0.468750,0.625017,96.000000,0.175781,0.435547
19,28,0.281250,0.750020,34.000000,0.115234,0.257812
19,29,0.328125,0.750020,189.000000,0.144531,0.294922
19,30,0.375000,0.750020,304.000000,0.152344,0.341797
19,31,0.421875,0.750020,176.000000,0.171875,0.384766
19,32,0.468750,0.750020,27.000000,0.175781,0.435547
20,1,0.328125,0.000000,85.000000,0.103516,0.312500
20,2,0.375000,0.000000,176.000000,0.117188,0.355469
20,3,0.421875,0.000000,132.000000,0.132812,0.400391
20,4,0.328125,0.125003,226.000000,0.082031,0.318359
20,5,0.375000,0.125003,464.000000,0.093750,0.363281
20,6,0.421875,0.125003,384.000000,0.105469,0.408203
20,7,0.468750,0.125003,135.000000,0.103516,0.457031
20,8,0.281250,0.250007,85.000000,0.070312,0.271484
20,9,0.328125,0.250007,613.000000,0.082031,0.318359
20,10,0.375000,0.250007,1152.000000,0.093750,0.363281
20,11,0.421875,0.250007,808.000000,0.105469,0.408203
