FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.562500,0.125003,72.000000,0.052734,0.560547
1,2,0.609375,-0.250007,59.000000,0.115234,0.599609
1,3,0.562500,-0.125003,60.000000,0.070312,0.558594
2,1,0.609375,0.000000,94.000000,0.115234,0.599609
2,2,0.562500,0.125003,176.000000,0.105469,0.552734
2,3,0.562500,0.250007,58.000000,0.087891,0.554688
2,4,0.562500,-0.250007,59.000000,0.105469,0.552734
2,5,0.562500,-0.125003,184.000000,0.087891,0.554688
2,6,0.656250,0.125003,205.000000,0.287109,0.589844
2,7,0.656250,0.250007,75.000000,0.287109,0.589844
3,1,0.562500,0.000000,50.000000,0.140625,0.544922
3,2,0.609375,0.000000,86.000000,0.171875,0.583984
3,3,0.562500,0.125003,185.000000,0.158203,0.539062
3,4,0.609375,0.125003,294.000000,0.132812,0.593750
3,5,0.562500,0.250007,65.000000,0.140625,0.544922
3,6,0.609375,0.250007,103.000000,0.132812,0.593750
4,1,0.562500,0.000000,50.000000,0.140625,0.544922
4,2,0.609375,0.000000,86.000000,0.171875,0.583984
4,3,0.562500,0.125003,185.000000,0.158203,0.539062
4,4,0.609375,0.125003,294.000000,0.132812,0.593750
4,5,0.562500,0.250007,65.000000,0.140625,0.544922
4,6,0.609375,0.250007,103.000000,0.132812,0.593750
5,1,0.609375,0.000000,70.000000,0.228516,0.564453
5,2,0.562500,0.125003,77.000000,0.070312,0.558594
5,3,0.656250,0.125003,194.000000,0.287109,0.589844
5,4,0.656250,0.250007,64.000000,0.267578,0.599609
5,5,0.609375,-0.250007,80.000000,0.285156,0.539062
5,6,0.656250,-0.250007,130.000000,0.287109,0.589844
5,7,0.609375,-0.125003,244.000000,0.267578,0.548828
5,8,0.656250,-0.125003,386.000000,0.267578,0.599609
5,9,0.609375,0.125003,136.000000,0.267578,0.548828
5,10,0.609375,0.250007,45.000000,0.267578,0.548828
6,1,0.609375,0.000000,70.000000,0.228516,0.564453
6,2,0.562500,0.125003,77.000000,0.070312,0.558594
6,3,0.656250,0.125003,194.000000,0.287109,0.589844
6,4,0.656250,0.250007,64.000000,0.267578,0.599609
6,5,0.609375,-0.250007,80.000000,0.285156,0.539062
6,6,0.656250,-0.250007,130.000000,0.287109,0.589844
6,7,0.609375,-0.125003,244.000000,0.267578,0.548828
6,8,0.656250,-0.125003,386.000000,0.267578,0.599609
6,9,0.609375,0.125003,136.000000,0.267578,0.548828
6,10,0.609375,0.250007,45.000000,0.267578,0.548828
7,1,0.609375,0.000000,39.000000,0.248047,0.556641
7,2,0.656250,0.000000,63.000000,0.267578,0.599609
7,3,0.609375,0.125003,120.000000,0.248047,0.556641
7,4,0.656250,0.125003,203.000000,0.267578,0.599609
7,5,0.609375,0.250007,38.000000,0.248047,0.556641
7,6,0.656250,0.250007,65.000000,0.267578,0.599609
7,7,0.609375,-0.250007,61.000000,0.267578,0.548828
7,8,0.656250,-0.250007,101.000000,0.287109,0.589844
7,9,0.609375,-0.125003,186.000000,0.248047,0.556641
7,10,0.656250,-0.125003,305.000000,0.267578,0.599609
8,1,0.187500,0.000000,73.000000,-0.105469,0.154297
8,2,0.234375,0.000000,125.000000,-0.132812,0.193359
8,3,0.281250,0.000000,77.000000,-0.158203,0.232422
8,4,0.187500,0.125003,175.000000,-0.111328,0.150391
8,5,0.234375,0.125003,299.000000,-0.138672,0.189453
