FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.609375,0.125003,26.000000,0.171875,0.583984
1,2,0.609375,-0.125003,28.000000,0.191406,0.578125
2,1,0.609375,0.125003,26.000000,0.171875,0.583984
2,2,0.609375,-0.125003,28.000000,0.191406,0.578125
3,1,0.609375,0.125003,26.000000,0.171875,0.583984
3,2,0.609375,-0.125003,28.000000,0.191406,0.578125
4,1,0.609375,0.125003,26.000000,0.171875,0.583984
4,2,0.609375,-0.125003,28.000000,0.191406,0.578125
5,1,0.609375,0.125003,26.000000,0.171875,0.583984
5,2,0.609375,-0.125003,28.000000,0.191406,0.578125
6,1,0.609375,0.125003,20.000000,0.171875,0.583984
6,2,0.609375,-0.125003,18.000000,0.171875,0.583984
7,1,0.609375,0.125003,20.000000,0.171875,0.583984
7,2,0.609375,-0.125003,18.000000,0.171875,0.583984
8,1,0.234375,0.000000,24.000000,-0.015625,0.234375
8,2,0.281250,0.000000,28.000000,0.009766,0.281250
8,3,0.328125,0.000000,20.000000,0.021484,0.328125
8,4,0.234375,0.125003,87.000000,-0.007812,0.234375
8,5,0.281250,0.125003,103.000000,0.000000,0.281250
8,6,0.328125,0.125003,77.000000,0.000000,0.328125
8,7,0.234375,0.250007,31.000000,-0.007812,0.234375
8,8,0.281250,0.250007,36.000000,0.000000,0.281250
8,9,0.281250,-0.125003,56.000000,0.000000,0.281250
8,10,0.281250,-0.125003,44.000000,-0.097656,0.263672
9,1,0.187500,0.000000,102.000000,0.000000,0.187500
9,2,0.234375,0.000000,182.000000,0.000000,0.234375
9,3,0.281250,0.000000,159.000000,-0.017578,0.281250
9,4,0.328125,0.000000,123.000000,-0.062500,0.322266
9,5,0.187500,0.125003,206.000000,0.000000,0.187500
9,6,0.234375,0.125003,361.000000,0.007812,0.234375
9,7,0.281250,0.125003,292.000000,0.009766,0.281250
9,8,0.328125,0.125003,131.000000,0.021484,0.328125
9,9,0.187500,0.250007,145.000000,0.000000,0.187500
9,10,0.234375,0.250007,243.000000,0.000000,0.234375
9,11,0.281250,0.250007,174.000000,0.009766,0.281250
9,12,0.328125,0.250007,63.000000,0.009766,0.328125
9,13,0.281250,-0.250007,109.000000,-0.070312,0.271484
9,14,0.328125,-0.250007,126.000000,-0.072266,0.320312
9,15,0.375000,-0.250007,74.000000,-0.058594,0.371094
9,16,0.281250,-0.125003,188.000000,-0.080078,0.269531
9,17,0.328125,-0.125003,203.000000,-0.082031,0.318359
9,18,0.375000,-0.125003,121.000000,0.082031,0.365234
9,19,0.375000,-0.250007,58.000000,0.093750,0.363281
9,20,0.328125,-0.125003,166.000000,0.072266,0.320312
9,21,0.375000,-0.125003,106.000000,-0.070312,0.369141
10,1,0.187500,0.000000,102.000000,0.000000,0.187500
10,2,0.234375,0.000000,182.000000,0.000000,0.234375
10,3,0.281250,0.000000,159.000000,-0.017578,0.281250
10,4,0.328125,0.000000,123.000000,-0.062500,0.322266
10,5,0.187500,0.125003,206.000000,0.000000,0.187500
10,6,0.234375,0.125003,361.000000,0.007812,0.234375
10,7,0.281250,0.125003,292.000000,0.009766,0.281250
10,8,0.328125,0.125003,131.000000,0.021484,0.328125
10,9,0.187500,0.250007,145.000000,0.000000,0.187500
10,10,0.234375,0.250007,243.000000,0.000000,0.234375
10,11,0.281250,0.250007,174.000000,0.009766,0.281250
10,12,0.328125,0.250007,63.000000,0.009766,0.328125
10,13,0.281250,-0.250007,109.000000,-0.070312,0.271484
10,14,0.328125,-0.250007,126.000000,-0.072266,0.320312
10,15,0.375000,-0.250007,74.000000,-0.058594,0.371094
10,16,0.281250,-0.125003,188.000000,-0.080078,0.269531
10,17,0.328125,-0.125003,203.000000,-0.082031,0.318359
10,18,0.375000,-0.125003,121.000000,0.082031,0.365234
10,19,0.375000,-0.250007,58.000000,0.093750,0.363281
10,20,0.328125,-0.125003,166.000000,0.072266,0.320312
10,21,0.375000,-0.125003,106.000000,-0.070312,0.369141
11,1,0.187500,0.250007,103.000000,0.023438,0.185547
11,2,0.234375,0.250007,274.000000,0.029297,0.232422
11,3,0.281250,0.250007,247.000000,0.035156,0.279297
11,4,0.187500,0.375010,153.000000,0.017578,0.187500
11,5,0.234375,0.375010,384.000000,0.021484,0.232422
11,6,0.281250,0.375010,342.000000,0.027344,0.279297
11,7,0.328125,0.375010,99.000000,0.021484,0.328125
11,8,0.140625,0.500013,14.000000,0.003906,0.140625
11,9,0.187500,0.500013,138.000000,0.005859,0.187500
11,10,0.234375,0.500013,308.000000,0.015625,0.234375
11,11,0.281250,0.500013,251.000000,0.017578,0.281250
11,12,0.328125,0.500013,63.000000,0.021484,0.328125
11,13,0.187500,0.625017,65.000000,0.005859,0.187500
11,14,0.234375,0.625017,136.000000,0.015625,0.234375
11,15,0.281250,0.625017,105.000000,0.017578,0.281250
11,16,0.328125,0.625017,25.000000,0.021484,0.328125
11,17,0.281250,-0.250007,97.000000,0.087891,0.267578
11,18,0.328125,-0.250007,122.000000,0.103516,0.312500
11,19,0.328125,-0.125003,179.000000,0.091797,0.314453
11,20,0.281250,-0.250007,81.000000,-0.087891,0.267578
12,1,0.234375,0.000000,69.000000,0.007812,0.234375
12,2,0.281250,0.000000,90.000000,0.000000,0.281250
12,3,0.328125,0.000000,117.000000,0.091797,0.314453
12,4,0.375000,0.000000,62.000000,0.105469,0.359375
12,5,0.234375,0.125003,117.000000,0.029297,0.232422
12,6,0.281250,0.125003,146.000000,0.035156,0.279297
12,7,0.187500,0.250007,155.000000,0.017578,0.187500
12,8,0.234375,0.250007,562.000000,0.021484,0.232422
12,9,0.281250,0.250007,683.000000,0.027344,0.279297
12,10,0.328125,0.250007,295.000000,0.031250,0.326172
12,11,0.187500,0.375010,234.000000,0.005859,0.187500
12,12,0.234375,0.375010,861.000000,0.007812,0.234375
12,13,0.281250,0.375010,1068.000000,0.009766,0.281250
12,14,0.328125,0.375010,480.000000,0.009766,0.328125
12,15,0.187500,0.500013,160.000000,0.000000,0.187500
12,16,0.234375,0.500013,604.000000,0.000000,0.234375
12,17,0.281250,0.500013,764.000000,0.000000,0.281250
12,18,0.328125,0.500013,352.000000,0.000000,0.328125
12,19,0.187500,0.625017,38.000000,-0.011719,0.187500
12,20,0.234375,0.625017,152.000000,-0.015625,0.234375
12,21,0.281250,0.625017,197.000000,-0.017578,0.281250
12,22,0.328125,0.625017,93.000000,-0.021484,0.328125
12,23,0.468750,0.625017,28.000000,0.015625,0.468750
12,24,0.234375,0.750020,39.000000,0.007812,0.234375
12,25,0.281250,0.750020,47.000000,0.009766,0.281250
12,26,0.328125,0.750020,21.000000,0.000000,0.328125
12,27,0.421875,0.750020,16.000000,0.013672,0.421875
12,28,0.468750,0.750020,25.000000,0.015625,0.468750
12,29,0.281250,-0.250007,84.000000,0.087891,0.267578
12,30,0.328125,-0.250007,112.000000,0.091797,0.314453
12,31,0.375000,-0.250007,56.000000,0.117188,0.355469
12,32,0.281250,-0.125003,166.000000,0.080078,0.269531
12,33,0.328125,-0.125003,230.000000,0.082031,0.318359
12,34,0.375000,-0.125003,116.000000,0.093750,0.363281
12,35,0.281250,0.000000,73.000000,0.087891,0.267578
12,36,0.375000,-0.250007,42.000000,-0.035156,0.373047
13,1,0.234375,0.000000,187.000000,0.029297,0.232422
13,2,0.281250,0.000000,325.000000,0.044922,0.277344
13,3,0.328125,0.000000,230.000000,0.062500,0.322266
13,4,0.375000,0.000000,64.000000,0.093750,0.363281
13,5,0.187500,0.125003,116.000000,0.017578,0.187500
13,6,0.234375,0.125003,662.000000,0.021484,0.232422
13,7,0.281250,0.125003,1081.000000,0.027344,0.279297
13,8,0.328125,0.125003,642.000000,0.021484,0.328125
13,9,0.375000,0.125003,98.000000,0.023438,0.375000
13,10,0.187500,0.250007,223.000000,0.011719,0.187500
13,11,0.234375,0.250007,1226.000000,0.015625,0.234375
13,12,0.281250,0.250007,1988.000000,0.017578,0.281250
13,13,0.328125,0.250007,1181.000000,0.021484,0.328125
13,14,0.375000,0.250007,179.000000,0.011719,0.375000
13,15,0.187500,0.375010,165.000000,0.000000,0.187500
13,16,0.234375,0.375010,864.000000,0.000000,0.234375
13,17,0.281250,0.375010,1366.000000,0.009766,0.281250
13,18,0.328125,0.375010,794.000000,0.009766,0.328125
13,19,0.375000,0.375010,116.000000,0.011719,0.375000
13,20,0.234375,0.500013,197.000000,-0.007812,0.234375
13,21,0.281250,0.500013,312.000000,-0.009766,0.281250
13,22,0.328125,0.500013,184.000000,-0.009766,0.328125
13,23,0.375000,0.500013,30.000000,-0.023438,0.375000
13,24,0.468750,0.500013,43.000000,0.029297,0.468750
13,25,0.515625,0.500013,43.000000,0.033203,0.515625
13,26,0.281250,0.625017,46.000000,0.017578,0.281250
13,27,0.328125,0.625017,35.000000,0.021484,0.328125
13,28,0.468750,0.625017,47.000000,0.015625,0.468750
13,29,0.515625,0.625017,47.000000,0.015625,0.515625
13,30,0.468750,0.750020,21.000000,0.000000,0.468750
13,31,0.515625,0.750020,21.000000,0.000000,0.515625
13,32,0.234375,-0.125003,84.000000,0.037109,0.232422
13,33,0.281250,-0.125003,216.000000,0.062500,0.275391
13,34,0.328125,-0.125003,227.000000,0.082031,0.318359
13,35,0.375000,-0.125003,92.000000,0.093750,0.363281
14,1,0.234375,0.000000,159.000000,0.021484,0.232422
14,2,0.281250,0.000000,322.000000,0.035156,0.279297
14,3,0.328125,0.000000,240.000000,0.050781,0.324219
14,4,0.234375,0.125003,337.000000,0.015625,0.234375
14,5,0.281250,0.125003,668.000000,0.027344,0.279297
14,6,0.328125,0.125003,472.000000,0.041016,0.326172
14,7,0.234375,0.250007,328.000000,0.015625,0.234375
14,8,0.281250,0.250007,651.000000,0.017578,0.281250
