FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.562500,0.000000,134.000000,-0.017578,0.562500
1,2,0.562500,0.125003,404.000000,-0.035156,0.560547
1,3,0.515625,0.250007,109.000000,-0.033203,0.515625
1,4,0.562500,0.250007,460.000000,-0.035156,0.560547
1,5,0.515625,0.375010,39.000000,-0.033203,0.515625
1,6,0.562500,0.375010,167.000000,-0.052734,0.560547
2,1,0.562500,0.000000,134.000000,-0.017578,0.562500
2,2,0.562500,0.125003,404.000000,-0.035156,0.560547
2,3,0.515625,0.250007,109.000000,-0.033203,0.515625
2,4,0.562500,0.250007,460.000000,-0.035156,0.560547
2,5,0.515625,0.375010,39.000000,-0.033203,0.515625
2,6,0.562500,0.375010,167.000000,-0.052734,0.560547
3,1,0.562500,0.000000,239.000000,-0.035156,0.560547
3,2,0.562500,0.125003,441.000000,-0.035156,0.560547
3,3,0.562500,0.250007,247.000000,-0.052734,0.560547
4,1,0.562500,0.125003,71.000000,-0.052734,0.560547
5,1,0.562500,0.000000,37.000000,0.000000,0.562500
5,2,0.562500,0.125003,63.000000,-0.017578,0.562500
5,3,0.562500,-0.250007,45.000000,0.000000,0.562500
6,1,0.562500,0.000000,37.000000,0.000000,0.562500
6,2,0.562500,0.125003,63.000000,-0.017578,0.562500
6,3,0.562500,-0.250007,45.000000,0.000000,0.562500
6,4,0.562500,-0.125003,128.000000,-0.017578,0.562500
7,1,0.562500,0.000000,39.000000,-0.035156,0.560547
7,2,0.562500,0.125003,68.000000,-0.035156,0.560547
7,3,0.562500,0.250007,21.000000,-0.035156,0.560547
7,4,0.562500,-0.250007,46.000000,-0.017578,0.562500
7,5,0.562500,-0.125003,135.000000,-0.035156,0.560547
8,1,0.562500,0.000000,39.000000,-0.035156,0.560547
8,2,0.562500,0.125003,68.000000,-0.035156,0.560547
8,3,0.562500,0.250007,21.000000,-0.035156,0.560547
8,4,0.562500,-0.250007,46.000000,-0.017578,0.562500
8,5,0.562500,-0.125003,135.000000,-0.035156,0.560547
9,1,0.562500,0.000000,15.000000,-0.017578,0.562500
9,2,0.562500,0.125003,43.000000,-0.035156,0.560547
9,3,0.562500,-0.250007,22.000000,-0.017578,0.562500
9,4,0.562500,-0.125003,70.000000,-0.035156,0.560547
10,1,0.562500,0.000000,55.000000,-0.035156,0.560547
10,2,0.562500,0.125003,32.000000,-0.035156,0.560547
10,3,0.562500,-0.250007,45.000000,-0.017578,0.562500
10,4,0.562500,-0.125003,124.000000,-0.035156,0.560547
11,1,0.562500,0.000000,212.000000,-0.017578,0.562500
11,2,0.562500,0.125003,52.000000,0.000000,0.562500
11,3,0.562500,0.250007,19.000000,-0.017578,0.562500
11,4,0.562500,-0.250007,191.000000,0.000000,0.562500
11,5,0.562500,-0.125003,421.000000,-0.017578,0.562500
12,1,0.562500,0.000000,237.000000,0.000000,0.562500
12,2,0.562500,0.125003,49.000000,-0.017578,0.562500
12,3,0.515625,-0.375010,36.000000,-0.033203,0.515625
12,4,0.562500,-0.375010,175.000000,-0.017578,0.562500
12,5,0.515625,-0.250007,117.000000,-0.015625,0.515625
12,6,0.562500,-0.250007,558.000000,0.000000,0.562500
12,7,0.562500,-0.125003,591.000000,-0.017578,0.562500
13,1,0.562500,0.000000,237.000000,0.000000,0.562500
13,2,0.562500,0.125003,49.000000,-0.017578,0.562500
13,3,0.515625,-0.375010,36.000000,-0.033203,0.515625
13,4,0.562500,-0.375010,175.000000,-0.017578,0.562500
13,5,0.515625,-0.250007,117.000000,-0.015625,0.515625
13,6,0.562500,-0.250007,558.000000,0.000000,0.562500
13,7,0.562500,-0.125003,591.000000,-0.017578,0.562500
14,1,0.562500,0.000000,101.000000,0.000000,0.562500
14,2,0.562500,0.125003,44.000000,0.000000,0.562500
14,3,0.515625,-0.500013,33.000000,0.033203,0.515625
14,4,0.562500,-0.500013,130.000000,0.052734,0.560547
14,5,0.515625,-0.375010,135.000000,0.000000,0.515625
14,6,0.562500,-0.375010,560.000000,0.017578,0.562500
14,7,0.562500,-0.250007,614.000000,0.017578,0.562500
14,8,0.562500,-0.125003,157.000000,0.000000,0.562500
15,1,0.562500,0.000000,45.000000,-0.017578,0.562500
15,2,0.515625,-0.750020,18.000000,0.000000,0.515625
15,3,0.562500,-0.750020,58.000000,0.017578,0.562500
15,4,0.468750,-0.625017,28.000000,-0.029297,0.468750
15,5,0.515625,-0.625017,24.000000,-0.097656,0.505859
15,6,0.562500,-0.625017,221.000000,0.000000,0.562500
15,7,0.515625,-0.500013,106.000000,-0.033203,0.515625
15,8,0.562500,-0.500013,162.000000,0.035156,0.560547
15,9,0.562500,-0.375010,44.000000,-0.052734,0.560547
15,10,0.515625,-0.625017,22.000000,0.257812,0.447266
15,11,0.562500,-0.375010,41.000000,0.281250,0.486328
16,1,0.562500,0.000000,45.000000,-0.017578,0.562500
16,2,0.515625,-0.750020,18.000000,0.000000,0.515625
16,3,0.562500,-0.750020,58.000000,0.017578,0.562500
16,4,0.468750,-0.625017,28.000000,-0.029297,0.468750
16,5,0.515625,-0.625017,24.000000,-0.097656,0.505859
16,6,0.562500,-0.625017,221.000000,0.000000,0.562500
16,7,0.515625,-0.500013,106.000000,-0.033203,0.515625
16,8,0.562500,-0.500013,162.000000,0.035156,0.560547
16,9,0.562500,-0.375010,44.000000,-0.052734,0.560547
16,10,0.515625,-0.625017,22.000000,0.257812,0.447266
16,11,0.562500,-0.375010,41.000000,0.281250,0.486328
17,1,0.562500,0.000000,41.000000,-0.035156,0.560547
17,2,0.468750,-0.875023,72.000000,-0.029297,0.468750
17,3,0.515625,-0.875023,182.000000,-0.033203,0.515625
17,4,0.562500,-0.875023,276.000000,0.000000,0.562500
17,5,0.468750,-0.750020,103.000000,-0.044922,0.466797
17,6,0.515625,-0.750020,389.000000,-0.033203,0.515625
17,7,0.562500,-0.750020,669.000000,0.000000,0.562500
17,8,0.468750,-0.625017,59.000000,-0.058594,0.464844
17,9,0.515625,-0.625017,308.000000,-0.033203,0.515625
17,10,0.562500,-0.625017,531.000000,-0.017578,0.562500
17,11,0.515625,-0.500013,56.000000,-0.015625,0.515625
17,12,0.562500,-0.500013,87.000000,-0.017578,0.562500
18,1,0.468750,0.875023,65.000000,-0.074219,0.462891
18,2,0.515625,0.875023,108.000000,-0.064453,0.511719
18,3,0.562500,0.875023,73.000000,-0.070312,0.558594
18,4,0.421875,-1.000027,43.000000,0.013672,0.421875
18,5,0.468750,-1.000027,399.000000,0.029297,0.468750
18,6,0.515625,-1.000027,868.000000,0.033203,0.515625
18,7,0.562500,-1.000027,695.000000,0.035156,0.560547
18,8,0.421875,-0.875023,101.000000,0.000000,0.421875
18,9,0.468750,-0.875023,827.000000,0.000000,0.468750
18,10,0.515625,-0.875023,1702.000000,0.000000,0.515625
18,11,0.562500,-0.875023,1301.000000,0.000000,0.562500
18,12,0.421875,-0.750020,69.000000,0.000000,0.421875
18,13,0.468750,-0.750020,503.000000,0.000000,0.468750
18,14,0.515625,-0.750020,984.000000,0.000000,0.515625
18,15,0.562500,-0.750020,718.000000,0.000000,0.562500
19,1,0.375000,0.750020,54.000000,-0.058594,0.371094
19,2,0.421875,0.750020,244.000000,-0.066406,0.416016
19,3,0.468750,0.750020,348.000000,-0.074219,0.462891
19,4,0.515625,0.750020,183.000000,-0.080078,0.509766
19,5,0.562500,0.750020,24.000000,-0.087891,0.554688
19,6,0.375000,0.875023,66.000000,-0.058594,0.371094
19,7,0.421875,0.875023,231.000000,-0.066406,0.416016
19,8,0.468750,0.875023,280.000000,-0.058594,0.464844
19,9,0.515625,0.875023,152.000000,-0.080078,0.509766
19,10,0.562500,0.875023,48.000000,-0.105469,0.552734
19,11,0.375000,-1.000027,41.000000,0.000000,0.375000
19,12,0.421875,-1.000027,181.000000,-0.013672,0.421875
19,13,0.468750,-1.000027,448.000000,-0.015625,0.468750
19,14,0.515625,-1.000027,416.000000,-0.033203,0.515625
19,15,0.562500,-1.000027,114.000000,-0.052734,0.560547
19,16,0.421875,-0.875023,257.000000,-0.027344,0.421875
19,17,0.468750,-0.875023,604.000000,-0.029297,0.468750
19,18,0.515625,-0.875023,515.000000,-0.015625,0.515625
19,19,0.562500,-0.875023,159.000000,0.035156,0.560547
19,20,0.468750,-0.750020,159.000000,-0.015625,0.468750
19,21,0.515625,-0.750020,183.000000,0.015625,0.515625
19,22,0.562500,-0.750020,80.000000,0.017578,0.562500
19,23,0.562500,-1.000027,94.000000,0.087891,0.554688
20,1,0.328125,0.625017,32.000000,-0.041016,0.326172
20,2,0.375000,0.625017,154.000000,-0.046875,0.373047
20,3,0.421875,0.625017,227.000000,-0.052734,0.417969
20,4,0.468750,0.625017,125.000000,-0.058594,0.464844
20,5,0.328125,0.750020,50.000000,-0.041016,0.326172
20,6,0.375000,0.750020,237.000000,-0.046875,0.373047
20,7,0.421875,0.750020,367.000000,-0.052734,0.417969
20,8,0.468750,0.750020,229.000000,-0.058594,0.464844
20,9,0.515625,0.750020,51.000000,-0.064453,0.511719
20,10,0.328125,0.875023,31.000000,-0.041016,0.326172
20,11,0.375000,0.875023,115.000000,-0.058594,0.371094
20,12,0.421875,0.875023,180.000000,-0.080078,0.414062
20,13,0.468750,0.875023,178.000000,-0.058594,0.464844
20,14,0.515625,0.875023,80.000000,-0.048828,0.513672
20,15,0.375000,-1.000027,173.000000,0.011719,0.375000
20,16,0.421875,-1.000027,726.000000,0.027344,0.421875
20,17,0.468750,-1.000027,967.000000,0.029297,0.468750
20,18,0.515625,-1.000027,462.000000,0.033203,0.515625
20,19,0.562500,-1.000027,45.000000,0.017578,0.562500
20,20,0.375000,-0.875023,184.000000,0.000000,0.375000
20,21,0.421875,-0.875023,797.000000,0.000000,0.421875
20,22,0.468750,-0.875023,1087.000000,0.015625,0.468750
20,23,0.515625,-0.875023,533.000000,0.015625,0.515625
20,24,0.562500,-0.875023,56.000000,0.000000,0.562500
20,25,0.375000,-0.750020,48.000000,0.000000,0.375000
20,26,0.421875,-0.750020,228.000000,0.013672,0.421875
20,27,0.468750,-0.750020,316.000000,0.015625,0.468750
20,28,0.515625,-0.750020,147.000000,0.015625,0.515625
20,29,0.656250,-0.375010,18.000000,-0.349609,0.556641
20,30,0.656250,-0.250007,28.000000,-0.287109,0.589844
21,1,0.328125,0.750020,26.000000,-0.041016,0.326172
21,2,0.421875,0.750020,69.000000,-0.027344,0.421875
21,3,0.468750,0.750020,70.000000,-0.029297,0.468750
21,4,0.328125,0.875023,39.000000,-0.041016,0.326172
21,5,0.375000,0.875023,87.000000,-0.023438,0.375000
21,6,0.421875,0.875023,273.000000,-0.027344,0.421875
21,7,0.468750,0.875023,225.000000,-0.044922,0.466797
21,8,0.515625,0.875023,52.000000,-0.033203,0.515625
21,9,0.328125,-1.000027,34.000000,-0.041016,0.326172
21,10,0.375000,-1.000027,120.000000,0.011719,0.375000
21,11,0.421875,-1.000027,152.000000,0.039062,0.419922
21,12,0.468750,-1.000027,81.000000,0.074219,0.462891
21,13,0.328125,-0.875023,62.000000,-0.041016,0.326172
21,14,0.375000,-0.875023,158.000000,-0.070312,0.369141
21,15,0.421875,-0.875023,338.000000,0.039062,0.419922
21,16,0.468750,-0.875023,303.000000,0.029297,0.468750
21,17,0.515625,-0.875023,76.000000,0.033203,0.515625
21,18,0.375000,-0.750020,126.000000,0.046875,0.373047
21,19,0.421875,-0.750020,283.000000,0.039062,0.419922
21,20,0.468750,-0.750020,209.000000,0.044922,0.466797
21,21,0.515625,-0.750020,40.000000,-0.113281,0.503906
21,22,0.562500,-0.750020,17.000000,-0.052734,0.560547
21,23,0.656250,-0.250007,34.000000,-0.267578,0.599609
21,24,0.375000,-0.875023,134.000000,0.058594,0.371094
21,25,0.375000,-0.750020,93.000000,-0.093750,0.363281
21,26,0.515625,-0.750020,36.000000,0.064453,0.511719
21,27,0.656250,-0.125003,29.000000,-0.308594,0.580078
22,1,0.328125,0.875023,79.000000,-0.031250,0.326172
22,2,0.375000,0.875023,176.000000,-0.035156,0.373047
22,3,0.421875,0.875023,144.000000,-0.039062,0.419922
22,4,0.468750,0.875023,37.000000,-0.044922,0.466797
22,5,0.281250,-1.000027,28.000000,0.035156,0.279297
22,6,0.328125,-1.000027,292.000000,0.041016,0.326172
22,7,0.375000,-1.000027,665.000000,0.046875,0.373047
22,8,0.421875,-1.000027,546.000000,0.052734,0.417969
22,9,0.468750,-1.000027,139.000000,0.058594,0.464844
22,10,0.281250,-0.875023,32.000000,0.035156,0.279297
22,11,0.328125,-0.875023,341.000000,0.031250,0.326172
22,12,0.375000,-0.875023,791.000000,0.035156,0.373047
22,13,0.421875,-0.875023,656.000000,0.039062,0.419922
22,14,0.468750,-0.875023,170.000000,0.044922,0.466797
22,15,0.328125,-0.750020,142.000000,0.062500,0.322266
22,16,0.375000,-0.750020,320.000000,0.058594,0.371094
22,17,0.421875,-0.750020,277.000000,0.052734,0.417969
22,18,0.468750,-0.750020,86.000000,0.044922,0.466797
22,19,0.375000,-0.625017,41.000000,0.082031,0.365234
22,20,0.421875,-0.625017,38.000000,-0.027344,0.421875
22,21,0.468750,-0.625017,36.000000,-0.029297,0.468750
22,22,0.656250,-0.250007,42.000000,-0.267578,0.599609
22,23,0.328125,-0.750020,105.000000,-0.031250,0.326172
22,24,0.375000,-0.625017,34.000000,-0.035156,0.373047
23,1,0.281250,-1.000027,61.000000,0.044922,0.277344
23,2,0.328125,-1.000027,229.000000,0.050781,0.324219
23,3,0.375000,-1.000027,279.000000,0.046875,0.373047
23,4,0.421875,-1.000027,118.000000,0.052734,0.417969
23,5,0.281250,-0.875023,129.000000,0.035156,0.279297
