FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.375000,0.000000,85.000000,0.210938,0.310547
1,2,0.421875,0.000000,151.000000,0.238281,0.349609
1,3,0.468750,0.000000,126.000000,0.234375,0.406250
1,4,0.421875,-0.250007,133.000000,0.250000,0.339844
2,1,0.375000,0.000000,84.000000,0.234375,0.292969
2,2,0.421875,0.000000,114.000000,0.263672,0.330078
2,3,0.375000,-0.250007,71.000000,0.246094,0.283203
2,4,0.421875,-0.250007,95.000000,0.277344,0.318359
3,1,0.375000,0.000000,84.000000,0.234375,0.292969
3,2,0.421875,0.000000,114.000000,0.263672,0.330078
3,3,0.375000,-0.250007,71.000000,0.246094,0.283203
3,4,0.421875,-0.250007,95.000000,0.277344,0.318359
4,1,0.375000,0.000000,179.000000,0.222656,0.302734
4,2,0.421875,0.000000,246.000000,0.238281,0.349609
4,3,0.468750,0.000000,130.000000,0.250000,0.396484
4,4,0.375000,-0.250007,152.000000,0.222656,0.302734
4,5,0.421875,-0.250007,209.000000,0.250000,0.339844
4,6,0.375000,-0.125003,354.000000,0.210938,0.310547
4,7,0.421875,-0.125003,490.000000,0.238281,0.349609
5,1,0.328125,0.000000,70.000000,0.195312,0.263672
5,2,0.375000,0.000000,181.000000,0.234375,0.292969
5,3,0.421875,0.000000,165.000000,0.144531,0.396484
5,4,0.328125,-0.250007,83.000000,0.205078,0.255859
5,5,0.375000,-0.250007,219.000000,0.246094,0.283203
5,6,0.421875,-0.250007,191.000000,0.291016,0.306641
5,7,0.375000,-0.125003,346.000000,0.234375,0.292969
5,8,0.421875,0.000000,155.000000,0.291016,0.306641
5,9,0.421875,-0.250007,173.000000,0.144531,0.396484
6,1,0.328125,-0.375010,54.000000,0.195312,0.263672
6,2,0.375000,-0.375010,143.000000,0.222656,0.302734
6,3,0.421875,-0.375010,123.000000,0.250000,0.339844
6,4,0.328125,-0.250007,136.000000,0.195312,0.263672
6,5,0.375000,-0.250007,348.000000,0.222656,0.302734
6,6,0.421875,-0.250007,279.000000,0.263672,0.330078
6,7,0.375000,-0.125003,279.000000,0.210938,0.310547
7,1,0.328125,-0.375010,54.000000,0.195312,0.263672
7,2,0.375000,-0.375010,143.000000,0.222656,0.302734
7,3,0.421875,-0.375010,123.000000,0.250000,0.339844
7,4,0.328125,-0.250007,136.000000,0.195312,0.263672
7,5,0.375000,-0.250007,348.000000,0.222656,0.302734
7,6,0.421875,-0.250007,279.000000,0.263672,0.330078
7,7,0.375000,-0.125003,279.000000,0.210938,0.310547
8,1,0.328125,-0.375010,109.000000,0.154297,0.289062
8,2,0.375000,-0.375010,291.000000,0.175781,0.332031
8,3,0.421875,-0.375010,309.000000,0.197266,0.373047
8,4,0.468750,-0.375010,141.000000,0.220703,0.414062
8,5,0.328125,-0.250007,161.000000,0.164062,0.285156
8,6,0.375000,-0.250007,458.000000,0.175781,0.332031
8,7,0.421875,-0.250007,488.000000,0.197266,0.373047
9,1,0.328125,-0.625017,55.000000,0.173828,0.277344
9,2,0.375000,-0.625017,78.000000,0.199219,0.318359
9,3,0.421875,-0.625017,42.000000,0.224609,0.357422
9,4,0.281250,-0.500013,34.000000,0.158203,0.232422
9,5,0.328125,-0.500013,167.000000,0.173828,0.277344
9,6,0.375000,-0.500013,269.000000,0.199219,0.318359
9,7,0.421875,-0.500013,194.000000,0.210938,0.365234
9,8,0.328125,-0.375010,162.000000,0.164062,0.285156
9,9,0.375000,-0.375010,345.000000,0.164062,0.337891
9,10,0.421875,-0.375010,384.000000,0.171875,0.384766
10,1,0.281250,-0.750020,45.000000,0.158203,0.232422
10,2,0.328125,-0.750020,99.000000,0.185547,0.271484
10,3,0.375000,-0.750020,79.000000,0.199219,0.318359
10,4,0.281250,-0.625017,69.000000,0.150391,0.238281
10,5,0.328125,-0.625017,143.000000,0.173828,0.277344
10,6,0.375000,-0.625017,114.000000,0.187500,0.324219
10,7,0.328125,-0.500013,100.000000,0.132812,0.300781
10,8,0.375000,-0.500013,135.000000,0.152344,0.341797
11,1,0.281250,-0.750020,45.000000,0.158203,0.232422
11,2,0.328125,-0.750020,99.000000,0.185547,0.271484
11,3,0.375000,-0.750020,79.000000,0.199219,0.318359
11,4,0.281250,-0.625017,69.000000,0.150391,0.238281
11,5,0.328125,-0.625017,143.000000,0.173828,0.277344
11,6,0.375000,-0.625017,114.000000,0.187500,0.324219
11,7,0.328125,-0.500013,100.000000,0.132812,0.300781
11,8,0.375000,-0.500013,135.000000,0.152344,0.341797
12,1,0.281250,-0.875023,37.000000,0.123047,0.253906
12,2,0.328125,-0.875023,47.000000,0.144531,0.294922
12,3,0.234375,-0.750020,31.000000,0.103516,0.210938
12,4,0.281250,-0.750020,147.000000,0.123047,0.253906
12,5,0.328125,-0.750020,210.000000,0.144531,0.294922
12,6,0.375000,-0.750020,110.000000,0.164062,0.337891
12,7,0.234375,-0.625017,36.000000,0.095703,0.214844
12,8,0.281250,-0.625017,190.000000,0.115234,0.257812
12,9,0.328125,-0.625017,286.000000,0.132812,0.300781
12,10,0.375000,-0.625017,154.000000,0.152344,0.341797
12,11,0.281250,-0.500013,82.000000,0.115234,0.257812
12,12,0.328125,-0.500013,116.000000,0.144531,0.294922
12,13,0.375000,-0.500013,217.000000,0.093750,0.363281
12,14,0.421875,-0.500013,258.000000,0.119141,0.404297
12,15,0.328125,-0.375010,84.000000,0.062500,0.322266
12,16,0.375000,-0.375010,282.000000,0.082031,0.365234
12,17,0.421875,-0.375010,310.000000,0.091797,0.412109
13,1,0.234375,-0.750020,53.000000,0.074219,0.222656
13,2,0.281250,-0.750020,107.000000,0.087891,0.267578
13,3,0.328125,-0.750020,78.000000,0.103516,0.312500
13,4,0.187500,-0.625017,23.000000,0.052734,0.179688
13,5,0.234375,-0.625017,212.000000,0.066406,0.224609
13,6,0.281250,-0.625017,446.000000,0.080078,0.269531
13,7,0.328125,-0.625017,342.000000,0.091797,0.314453
13,8,0.375000,-0.625017,84.000000,0.105469,0.359375
13,9,0.187500,-0.500013,22.000000,0.058594,0.177734
13,10,0.234375,-0.500013,222.000000,0.066406,0.224609
13,11,0.281250,-0.500013,485.000000,0.080078,0.269531
13,12,0.328125,-0.500013,360.000000,0.091797,0.314453
13,13,0.375000,-0.500013,54.000000,0.128906,0.351562
13,14,0.234375,-0.375010,81.000000,0.058594,0.226562
13,15,0.281250,-0.375010,177.000000,0.070312,0.271484
13,16,0.328125,-0.375010,92.000000,0.091797,0.314453
13,17,0.375000,-0.375010,129.000000,0.046875,0.373047
13,18,0.421875,-0.375010,109.000000,0.066406,0.416016
13,19,0.375000,-0.500013,47.000000,0.000000,0.375000
13,20,0.328125,-0.375010,67.000000,0.000000,0.328125
14,1,0.281250,0.000000,235.000000,0.009766,0.281250
14,2,0.281250,-0.500013,28.000000,0.044922,0.277344
14,3,0.187500,-0.375010,37.000000,0.017578,0.187500
14,4,0.234375,-0.375010,177.000000,0.021484,0.232422
14,5,0.281250,-0.375010,255.000000,0.027344,0.279297
14,6,0.328125,-0.375010,120.000000,0.031250,0.326172
14,7,0.234375,-0.250007,448.000000,0.021484,0.232422
14,8,0.281250,-0.250007,665.000000,0.027344,0.279297
14,9,0.328125,-0.250007,280.000000,0.031250,0.326172
14,10,0.234375,-0.125003,430.000000,0.007812,0.234375
14,11,0.281250,-0.125003,662.000000,0.009766,0.281250
15,1,0.234375,0.250007,354.000000,-0.044922,0.230469
15,2,0.281250,0.250007,529.000000,-0.052734,0.275391
15,3,0.234375,0.375010,288.000000,-0.044922,0.230469
15,4,0.281250,0.375010,419.000000,-0.052734,0.275391
16,1,0.234375,0.250007,354.000000,-0.044922,0.230469
16,2,0.281250,0.250007,529.000000,-0.052734,0.275391
16,3,0.234375,0.375010,288.000000,-0.044922,0.230469
16,4,0.281250,0.375010,419.000000,-0.052734,0.275391
17,1,0.234375,0.625017,137.000000,-0.087891,0.216797
17,2,0.281250,0.625017,428.000000,-0.105469,0.261719
17,3,0.328125,0.625017,562.000000,-0.123047,0.304688
17,4,0.234375,0.750020,222.000000,-0.095703,0.214844
