FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.515625,0.250007,52.000000,0.291016,0.425781
1,2,0.562500,-0.250007,51.000000,0.158203,0.539062
1,3,0.609375,-0.250007,54.000000,0.171875,0.583984
1,4,0.562500,-0.125003,150.000000,0.140625,0.544922
1,5,0.609375,-0.125003,157.000000,0.152344,0.589844
1,6,0.515625,0.125003,102.000000,0.128906,0.500000
2,1,0.515625,0.250007,52.000000,0.291016,0.425781
2,2,0.562500,-0.250007,51.000000,0.158203,0.539062
2,3,0.609375,-0.250007,54.000000,0.171875,0.583984
2,4,0.562500,-0.125003,150.000000,0.140625,0.544922
2,5,0.609375,-0.125003,157.000000,0.152344,0.589844
2,6,0.515625,0.125003,102.000000,0.128906,0.500000
3,1,0.562500,0.125003,89.000000,0.298828,0.476562
3,2,0.562500,0.000000,27.000000,0.158203,0.539062
3,3,0.609375,0.000000,31.000000,0.171875,0.583984
4,1,0.562500,0.125003,114.000000,0.158203,0.539062
4,2,0.609375,0.125003,115.000000,0.171875,0.583984
4,3,0.562500,-0.250007,72.000000,0.158203,0.539062
4,4,0.562500,-0.125003,188.000000,0.140625,0.544922
4,5,0.609375,-0.250007,76.000000,0.171875,0.583984
4,6,0.609375,-0.125003,198.000000,0.152344,0.589844
5,1,0.562500,0.125003,114.000000,0.158203,0.539062
5,2,0.609375,0.125003,115.000000,0.171875,0.583984
5,3,0.562500,-0.250007,72.000000,0.158203,0.539062
5,4,0.562500,-0.125003,188.000000,0.140625,0.544922
5,5,0.609375,-0.250007,76.000000,0.171875,0.583984
5,6,0.609375,-0.125003,198.000000,0.152344,0.589844
6,1,0.515625,0.000000,87.000000,0.177734,0.484375
6,2,0.562500,0.000000,228.000000,0.193359,0.527344
6,3,0.609375,0.000000,212.000000,0.208984,0.572266
6,4,0.562500,0.125003,241.000000,0.193359,0.527344
6,5,0.609375,0.125003,214.000000,0.208984,0.572266
6,6,0.562500,0.250007,79.000000,0.175781,0.535156
6,7,0.609375,0.250007,71.000000,0.191406,0.578125
6,8,0.562500,-0.250007,232.000000,0.193359,0.527344
6,9,0.609375,-0.250007,216.000000,0.208984,0.572266
6,10,0.562500,-0.125003,630.000000,0.175781,0.535156
6,11,0.609375,-0.125003,577.000000,0.191406,0.578125
7,1,0.515625,0.000000,87.000000,0.177734,0.484375
7,2,0.562500,0.000000,228.000000,0.193359,0.527344
7,3,0.609375,0.000000,212.000000,0.208984,0.572266
7,4,0.562500,0.125003,241.000000,0.193359,0.527344
7,5,0.609375,0.125003,214.000000,0.208984,0.572266
7,6,0.562500,0.250007,79.000000,0.175781,0.535156
7,7,0.609375,0.250007,71.000000,0.191406,0.578125
7,8,0.562500,-0.250007,232.000000,0.193359,0.527344
7,9,0.609375,-0.250007,216.000000,0.208984,0.572266
7,10,0.562500,-0.125003,630.000000,0.175781,0.535156
7,11,0.609375,-0.125003,577.000000,0.191406,0.578125
8,1,0.515625,0.000000,251.000000,0.162109,0.490234
8,2,0.562500,0.000000,581.000000,0.175781,0.535156
8,3,0.609375,0.000000,496.000000,0.208984,0.572266
8,4,0.562500,0.125003,273.000000,0.193359,0.527344
8,5,0.609375,0.125003,231.000000,0.208984,0.572266
8,6,0.515625,-0.250007,207.000000,0.177734,0.484375
8,7,0.562500,-0.250007,477.000000,0.193359,0.527344
8,8,0.609375,-0.250007,401.000000,0.208984,0.572266
8,9,0.515625,-0.125003,546.000000,0.162109,0.490234
8,10,0.562500,-0.125003,1274.000000,0.175781,0.535156
8,11,0.609375,-0.125003,1088.000000,0.191406,0.578125
9,1,0.515625,0.000000,905.000000,0.193359,0.478516
9,2,0.562500,0.000000,1991.000000,0.210938,0.521484
9,3,0.609375,0.000000,1615.000000,0.228516,0.564453
9,4,0.562500,0.125003,61.000000,0.281250,0.486328
9,5,0.515625,-0.250007,827.000000,0.208984,0.470703
9,6,0.562500,-0.250007,1831.000000,0.228516,0.513672
9,7,0.609375,-0.250007,1491.000000,0.248047,0.556641
9,8,0.656250,-0.250007,397.000000,0.267578,0.599609
9,9,0.515625,-0.125003,1704.000000,0.193359,0.478516
