FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.234375,0.000000,12.000000,0.000000,0.234375
1,2,0.281250,0.000000,11.000000,0.000000,0.281250
1,3,0.234375,0.125003,70.000000,0.029297,0.232422
1,4,0.281250,0.125003,67.000000,0.035156,0.279297
1,5,0.234375,0.250007,24.000000,0.021484,0.232422
1,6,0.281250,0.250007,24.000000,0.027344,0.279297
1,7,0.234375,-0.125003,69.000000,-0.058594,0.226562
1,8,0.281250,-0.125003,57.000000,0.027344,0.279297
1,9,0.234375,0.000000,12.000000,0.050781,0.228516
1,10,0.281250,0.000000,10.000000,0.044922,0.277344
1,11,0.234375,0.125003,68.000000,-0.058594,0.226562
1,12,0.281250,0.125003,59.000000,-0.070312,0.271484
1,13,0.234375,0.250007,21.000000,-0.058594,0.226562
1,14,0.281250,0.250007,19.000000,-0.070312,0.271484
1,15,0.234375,-0.125003,63.000000,0.021484,0.232422
1,16,0.281250,-0.125003,55.000000,-0.070312,0.271484
2,1,0.609375,-0.250007,20.000000,0.115234,0.599609
3,1,0.187500,0.000000,97.000000,0.005859,0.187500
3,2,0.234375,0.000000,204.000000,0.015625,0.234375
3,3,0.281250,0.000000,160.000000,0.017578,0.281250
3,4,0.328125,0.000000,37.000000,0.021484,0.328125
3,5,0.187500,0.125003,258.000000,0.005859,0.187500
3,6,0.234375,0.125003,551.000000,0.007812,0.234375
3,7,0.281250,0.125003,431.000000,0.017578,0.281250
3,8,0.328125,0.125003,101.000000,0.009766,0.328125
3,9,0.187500,0.250007,101.000000,0.000000,0.187500
3,10,0.234375,0.250007,214.000000,0.007812,0.234375
3,11,0.281250,0.250007,167.000000,0.009766,0.281250
3,12,0.328125,0.250007,39.000000,0.000000,0.328125
3,13,0.187500,-0.125003,89.000000,0.005859,0.187500
3,14,0.234375,-0.125003,197.000000,0.015625,0.234375
3,15,0.281250,-0.125003,157.000000,0.017578,0.281250
3,16,0.187500,0.000000,80.000000,-0.076172,0.171875
3,17,0.234375,0.000000,164.000000,-0.087891,0.216797
3,18,0.281250,0.000000,122.000000,-0.115234,0.257812
3,19,0.328125,0.000000,30.000000,-0.132812,0.300781
3,20,0.187500,0.125003,190.000000,-0.076172,0.171875
3,21,0.187500,-0.125003,64.000000,-0.076172,0.171875
4,1,0.187500,0.000000,255.000000,0.005859,0.187500
4,2,0.234375,0.000000,664.000000,0.029297,0.232422
4,3,0.281250,0.000000,623.000000,0.035156,0.279297
4,4,0.328125,0.000000,181.000000,0.050781,0.324219
4,5,0.187500,0.125003,516.000000,0.005859,0.187500
4,6,0.234375,0.125003,1318.000000,0.021484,0.232422
4,7,0.281250,0.125003,1236.000000,0.035156,0.279297
4,8,0.328125,0.125003,352.000000,0.041016,0.326172
4,9,0.187500,0.250007,369.000000,0.000000,0.187500
4,10,0.234375,0.250007,922.000000,0.021484,0.232422
4,11,0.281250,0.250007,853.000000,0.027344,0.279297
4,12,0.328125,0.250007,238.000000,0.041016,0.326172
4,13,0.187500,0.375010,56.000000,0.000000,0.187500
4,14,0.234375,0.375010,135.000000,0.015625,0.234375
4,15,0.281250,0.375010,123.000000,0.027344,0.279297
4,16,0.234375,-0.125003,104.000000,0.021484,0.232422
4,17,0.281250,-0.125003,95.000000,0.035156,0.279297
4,18,0.187500,0.000000,233.000000,-0.070312,0.173828
4,19,0.234375,0.000000,503.000000,-0.087891,0.216797
4,20,0.187500,0.125003,427.000000,-0.076172,0.171875
4,21,0.187500,0.250007,278.000000,-0.076172,0.171875
4,22,0.234375,-0.125003,78.000000,-0.087891,0.216797
5,1,0.234375,0.000000,206.000000,-0.037109,0.232422
5,2,0.281250,0.000000,251.000000,-0.052734,0.275391
5,3,0.328125,0.000000,115.000000,-0.072266,0.320312
5,4,0.234375,0.125003,293.000000,-0.044922,0.230469
5,5,0.281250,0.125003,390.000000,-0.062500,0.275391
5,6,0.187500,0.250007,407.000000,-0.017578,0.187500
5,7,0.234375,0.250007,1209.000000,-0.044922,0.230469
5,8,0.281250,0.250007,1502.000000,-0.062500,0.275391
5,9,0.328125,0.250007,704.000000,-0.082031,0.318359
5,10,0.187500,0.375010,392.000000,-0.023438,0.185547
5,11,0.234375,0.375010,1115.000000,-0.037109,0.232422
5,12,0.281250,0.375010,1311.000000,-0.062500,0.275391
5,13,0.328125,0.375010,596.000000,-0.082031,0.318359
5,14,0.375000,0.375010,56.000000,-0.105469,0.359375
5,15,0.234375,0.500013,263.000000,-0.037109,0.232422
5,16,0.281250,0.500013,282.000000,-0.052734,0.275391
5,17,0.328125,0.500013,118.000000,-0.082031,0.318359
5,18,0.375000,0.375010,41.000000,0.046875,0.373047
5,19,0.328125,0.500013,86.000000,0.041016,0.326172
6,1,0.281250,0.250007,172.000000,-0.115234,0.257812
6,2,0.187500,0.375010,134.000000,-0.035156,0.183594
6,3,0.234375,0.375010,480.000000,-0.044922,0.230469
6,4,0.281250,0.375010,597.000000,0.044922,0.277344
6,5,0.328125,0.375010,307.000000,0.050781,0.324219
6,6,0.187500,0.500013,231.000000,-0.035156,0.183594
6,7,0.234375,0.500013,845.000000,-0.044922,0.230469
6,8,0.281250,0.500013,1010.000000,-0.052734,0.275391
6,9,0.328125,0.500013,497.000000,0.041016,0.326172
6,10,0.375000,0.500013,59.000000,0.023438,0.375000
6,11,0.187500,0.625017,119.000000,-0.041016,0.183594
6,12,0.234375,0.625017,429.000000,-0.050781,0.228516
6,13,0.281250,0.625017,523.000000,-0.062500,0.275391
6,14,0.328125,0.625017,241.000000,0.041016,0.326172
6,15,0.468750,0.875023,58.000000,-0.029297,0.468750
6,16,0.515625,0.875023,70.000000,-0.048828,0.513672
6,17,0.562500,0.875023,37.000000,-0.087891,0.554688
6,18,0.468750,-1.000027,57.000000,-0.132812,0.449219
6,19,0.515625,-1.000027,60.000000,-0.162109,0.490234
6,20,0.562500,-1.000027,28.000000,0.035156,0.560547
6,21,0.187500,0.375010,125.000000,-0.093750,0.162109
6,22,0.234375,0.375010,464.000000,-0.117188,0.203125
6,23,0.281250,0.375010,584.000000,-0.132812,0.248047
6,24,0.328125,0.375010,287.000000,-0.154297,0.289062
6,25,0.281250,0.500013,903.000000,0.035156,0.279297
6,26,0.328125,0.500013,411.000000,-0.062500,0.322266
6,27,0.375000,0.500013,50.000000,-0.152344,0.341797
6,28,0.281250,0.625017,420.000000,0.035156,0.279297
6,29,0.328125,0.625017,229.000000,-0.072266,0.320312
6,30,0.468750,-1.000027,44.000000,0.044922,0.466797
6,31,0.515625,-1.000027,56.000000,0.033203,0.515625
6,32,0.562500,-1.000027,24.000000,-0.193359,0.527344
7,1,0.234375,0.375010,38.000000,-0.103516,0.210938
7,2,0.281250,0.375010,85.000000,-0.132812,0.248047
7,3,0.328125,0.375010,70.000000,-0.154297,0.289062
7,4,0.234375,0.500013,293.000000,-0.037109,0.232422
7,5,0.281250,0.500013,567.000000,-0.044922,0.277344
7,6,0.328125,0.500013,388.000000,-0.050781,0.324219
7,7,0.375000,0.500013,102.000000,0.093750,0.363281
7,8,0.187500,0.625017,59.000000,-0.035156,0.183594
7,9,0.234375,0.625017,501.000000,-0.037109,0.232422
7,10,0.281250,0.625017,997.000000,-0.044922,0.277344
7,11,0.328125,0.625017,689.000000,-0.050781,0.324219
7,12,0.375000,0.625017,177.000000,0.082031,0.365234
7,13,0.187500,0.750020,29.000000,-0.041016,0.183594
7,14,0.234375,0.750020,263.000000,-0.044922,0.230469
7,15,0.281250,0.750020,540.000000,-0.044922,0.277344
7,16,0.328125,0.750020,399.000000,-0.050781,0.324219
7,17,0.375000,0.750020,95.000000,0.070312,0.369141
7,18,0.562500,-0.875023,28.000000,-0.175781,0.535156
7,19,0.609375,-0.875023,21.000000,-0.171875,0.583984
7,20,0.515625,-0.750020,33.000000,-0.162109,0.490234
7,21,0.562500,-0.750020,30.000000,-0.140625,0.544922
8,1,0.234375,0.375010,38.000000,-0.103516,0.210938
8,2,0.281250,0.375010,85.000000,-0.132812,0.248047
8,3,0.328125,0.375010,70.000000,-0.154297,0.289062
